RepeatId,GenerationId,popCount,aliveCount,totalCount,generations,treeDepth,nodeCount,leafCount,branching,subcloneTotal,subcloneSelect,clonalDiversity,treeBalance,meanDriversPerCell
130,0,1,34,2750,1000,0,1,1,0,1,1,1,0,1
131,0,1,64,3296,1000,0,1,1,0,1,1,1,0,1
132,0,1,125,7387,1000,0,1,1,0,1,1,1,0,1
133,0,1,128,4942,1000,0,1,1,0,1,1,1,0,1
134,0,1,226,9029,1000,0,1,1,0,1,1,1,0,1
135,0,1,264,12085,1000,0,1,1,0,1,1,1,0,1
136,0,1,21,4357,1000,0,1,1,0,1,1,1,0,1
137,0,1,82,5606,1000,0,1,1,0,1,1,1,0,1
138,0,1,153,7758,1000,0,1,1,0,1,1,1,0,1
139,0,1,75,3684,1000,0,1,1,0,1,1,1,0,1
140,0,1,0,2053,681,0,1,1,0,1,1,NaN,0,NaN
141,0,1,109,8465,1000,0,1,1,0,1,1,1,0,1
142,0,1,15,2271,1000,0,1,1,0,1,1,1,0,1
143,0,1,6,2814,1000,0,1,1,0,1,1,1,0,1
144,0,1,0,938,509,0,1,1,0,1,1,NaN,0,NaN
145,0,1,83,5092,1000,0,1,1,0,1,1,1,0,1
146,0,1,73,4266,1000,0,1,1,0,1,1,1,0,1
147,0,1,152,7094,1000,0,1,1,0,1,1,1,0,1
148,0,1,0,580,250,0,1,1,0,1,1,NaN,0,NaN
149,0,1,0,1329,637,0,1,1,0,1,1,NaN,0,NaN
150,0,1,104,4051,1000,0,1,1,0,1,1,1,0,1
151,0,1,132,5935,1000,0,1,1,0,1,1,1,0,1
152,0,1,57,5212,1000,0,1,1,0,1,1,1,0,1
153,0,1,238,9073,1000,0,1,1,0,1,1,1,0,1
154,0,1,116,4461,1000,0,1,1,0,1,1,1,0,1
155,0,1,202,9179,1000,0,1,1,0,1,1,1,0,1
156,0,1,13,2925,1000,0,1,1,0,1,1,1,0,1
157,0,1,55,4057,1000,0,1,1,0,1,1,1,0,1
158,0,1,26,2311,1000,0,1,1,0,1,1,1,0,1
159,0,1,112,3892,1000,0,1,1,0,1,1,1,0,1
160,0,1,52,2931,1000,0,1,1,0,1,1,1,0,1
161,0,1,164,7984,1000,0,1,1,0,1,1,1,0,1
162,0,1,177,6434,1000,0,1,1,0,1,1,1,0,1
163,0,1,116,4858,1000,0,1,1,0,1,1,1,0,1
164,0,1,105,2714,1000,0,1,1,0,1,1,1,0,1
165,0,1,88,5594,1000,0,1,1,0,1,1,1,0,1
166,0,1,0,2514,974,0,1,1,0,1,1,NaN,0,NaN
167,0,1,35,3975,1000,0,1,1,0,1,1,1,0,1
168,0,1,152,7228,1000,0,1,1,0,1,1,1,0,1
169,0,1,56,4198,1000,0,1,1,0,1,1,1,0,1
170,0,1,120,6256,1000,0,1,1,0,1,1,1,0,1
171,0,1,0,995,440,0,1,1,0,1,1,NaN,0,NaN
172,0,1,0,2388,786,0,1,1,0,1,1,NaN,0,NaN
173,0,1,92,4211,1000,0,1,1,0,1,1,1,0,1
174,0,1,22,4728,1000,0,1,1,0,1,1,1,0,1
175,0,1,182,9119,1000,0,1,1,0,1,1,1,0,1
176,0,1,9,2588,1000,0,1,1,0,1,1,1,0,1
177,0,1,0,1952,887,0,1,1,0,1,1,NaN,0,NaN
178,0,1,155,7680,1000,0,1,1,0,1,1,1,0,1
179,0,1,55,5995,1000,0,1,1,0,1,1,1,0,1
180,0,1,98,4667,1000,0,1,1,0,1,1,1,0,1
181,0,1,79,4648,1000,0,1,1,0,1,1,1,0,1
182,0,1,59,5381,1000,0,1,1,0,1,1,1,0,1
183,0,1,56,3403,1000,0,1,1,0,1,1,1,0,1
184,0,1,116,5828,1000,0,1,1,0,1,1,1,0,1
185,0,1,26,1948,1000,0,1,1,0,1,1,1,0,1
186,0,1,159,10666,1000,0,1,1,0,1,1,1,0,1
187,0,1,108,4753,1000,0,1,1,0,1,1,1,0,1
188,0,1,28,4690,1000,0,1,1,0,1,1,1,0,1
189,0,1,49,4060,1000,0,1,1,0,1,1,1,0,1
190,0,1,19,3373,1000,0,1,1,0,1,1,1,0,1
191,0,1,81,4995,1000,0,1,1,0,1,1,1,0,1
192,0,1,1,1217,1000,0,1,1,0,1,1,1,0,1
193,0,1,172,6423,1000,0,1,1,0,1,1,1,0,1
194,0,1,58,4527,1000,0,1,1,0,1,1,1,0,1
195,0,1,188,6831,1000,0,1,1,0,1,1,1,0,1
196,0,1,71,6001,1000,0,1,1,0,1,1,1,0,1
197,0,1,82,6165,1000,0,1,1,0,1,1,1,0,1
198,0,1,213,5332,1000,0,1,1,0,1,1,1,0,1
199,0,1,155,5128,1000,0,1,1,0,1,1,1,0,1
200,0,1,147,7069,1000,0,1,1,0,1,1,1,0,1
201,0,1,64,4243,1000,0,1,1,0,1,1,1,0,1
202,0,1,21,3755,1000,0,1,1,0,1,1,1,0,1
203,0,1,66,3239,1000,0,1,1,0,1,1,1,0,1
204,0,1,69,3035,1000,0,1,1,0,1,1,1,0,1
205,0,1,46,5769,1000,0,1,1,0,1,1,1,0,1
206,0,1,58,4750,1000,0,1,1,0,1,1,1,0,1
207,0,1,4,2998,1000,0,1,1,0,1,1,1,0,1
208,0,1,183,4286,1000,0,1,1,0,1,1,1,0,1
209,0,1,36,3412,1000,0,1,1,0,1,1,1,0,1
210,0,1,278,9258,1000,0,1,1,0,1,1,1,0,1
211,0,1,90,4865,1000,0,1,1,0,1,1,1,0,1
212,0,1,42,3327,1000,0,1,1,0,1,1,1,0,1
213,0,1,0,1349,818,0,1,1,0,1,1,NaN,0,NaN
214,0,1,192,6320,1000,0,1,1,0,1,1,1,0,1
215,0,1,0,2963,932,0,1,1,0,1,1,NaN,0,NaN
216,0,1,0,817,322,0,1,1,0,1,1,NaN,0,NaN
217,0,1,91,5871,1000,0,1,1,0,1,1,1,0,1
218,0,1,149,7624,1000,0,1,1,0,1,1,1,0,1
219,0,1,2,2936,1000,0,1,1,0,1,1,1,0,1
220,0,1,61,4341,1000,0,1,1,0,1,1,1,0,1
221,0,1,222,6360,1000,0,1,1,0,1,1,1,0,1
222,0,1,15,4032,1000,0,1,1,0,1,1,1,0,1
223,0,1,294,10694,1000,0,1,1,0,1,1,1,0,1
224,0,1,0,1379,616,0,1,1,0,1,1,NaN,0,NaN
225,0,1,115,8320,1000,0,1,1,0,1,1,1,0,1
226,0,1,228,8214,1000,0,1,1,0,1,1,1,0,1
227,0,1,0,904,513,0,1,1,0,1,1,NaN,0,NaN
228,0,1,56,6805,1000,0,1,1,0,1,1,1,0,1
229,0,1,172,7037,1000,0,1,1,0,1,1,1,0,1
230,0,1,12,1395,1000,0,1,1,0,1,1,1,0,1
231,0,1,0,1875,605,0,1,1,0,1,1,NaN,0,NaN
232,0,1,0,1284,788,0,1,1,0,1,1,NaN,0,NaN
233,0,1,280,10320,1000,0,1,1,0,1,1,1,0,1
234,0,1,118,6170,1000,0,1,1,0,1,1,1,0,1
235,0,1,142,6058,1000,0,1,1,0,1,1,1,0,1
236,0,1,6,2340,1000,0,1,1,0,1,1,1,0,1
237,0,1,17,3545,1000,0,1,1,0,1,1,1,0,1
238,0,1,50,3997,1000,0,1,1,0,1,1,1,0,1
239,0,1,121,5251,1000,0,1,1,0,1,1,1,0,1
240,0,1,58,4223,1000,0,1,1,0,1,1,1,0,1
241,0,1,7,1385,1000,0,1,1,0,1,1,1,0,1
242,0,1,0,993,690,0,1,1,0,1,1,NaN,0,NaN
243,0,1,53,3708,1000,0,1,1,0,1,1,1,0,1
244,0,1,291,12008,1000,0,1,1,0,1,1,1,0,1
245,0,1,0,2424,796,0,1,1,0,1,1,NaN,0,NaN
246,0,1,277,8422,1000,0,1,1,0,1,1,1,0,1
247,0,1,24,3524,1000,0,1,1,0,1,1,1,0,1
248,0,1,289,8242,1000,0,1,1,0,1,1,1,0,1
249,0,1,126,7724,1000,0,1,1,0,1,1,1,0,1
250,0,1,197,7662,1000,0,1,1,0,1,1,1,0,1
251,0,1,13,2381,1000,0,1,1,0,1,1,1,0,1
252,0,1,1,1958,1000,0,1,1,0,1,1,1,0,1
253,0,1,0,1451,912,0,1,1,0,1,1,NaN,0,NaN
254,0,1,115,4488,1000,0,1,1,0,1,1,1,0,1
255,0,1,0,2745,871,0,1,1,0,1,1,NaN,0,NaN
256,0,1,208,6750,1000,0,1,1,0,1,1,1,0,1
257,0,1,67,3582,1000,0,1,1,0,1,1,1,0,1
258,0,1,0,1386,666,0,1,1,0,1,1,NaN,0,NaN
259,0,1,59,3218,1000,0,1,1,0,1,1,1,0,1
260,0,1,166,6635,1000,0,1,1,0,1,1,1,0,1
261,0,1,29,2665,1000,0,1,1,0,1,1,1,0,1
262,0,1,101,5903,1000,0,1,1,0,1,1,1,0,1
263,0,1,10,2130,1000,0,1,1,0,1,1,1,0,1
264,0,1,214,10595,1000,0,1,1,0,1,1,1,0,1
265,0,1,171,6856,1000,0,1,1,0,1,1,1,0,1
266,0,1,163,6453,1000,0,1,1,0,1,1,1,0,1
267,0,1,84,5340,1000,0,1,1,0,1,1,1,0,1
268,0,1,36,3726,1000,0,1,1,0,1,1,1,0,1
269,0,1,71,5592,1000,0,1,1,0,1,1,1,0,1
270,0,1,107,8119,1000,0,1,1,0,1,1,1,0,1
271,0,1,168,4968,1000,0,1,1,0,1,1,1,0,1
272,0,1,130,7332,1000,0,1,1,0,1,1,1,0,1
273,0,1,24,3409,1000,0,1,1,0,1,1,1,0,1
274,0,1,17,2957,1000,0,1,1,0,1,1,1,0,1
275,0,1,102,6452,1000,0,1,1,0,1,1,1,0,1
276,0,1,236,5942,1000,0,1,1,0,1,1,1,0,1
277,0,1,430,13485,1000,0,1,1,0,1,1,1,0,1
278,0,1,11,2506,1000,0,1,1,0,1,1,1,0,1
279,0,1,131,5896,1000,0,1,1,0,1,1,1,0,1
280,0,1,178,6147,1000,0,1,1,0,1,1,1,0,1
281,0,1,63,5979,1000,0,1,1,0,1,1,1,0,1
282,0,1,53,5089,1000,0,1,1,0,1,1,1,0,1
283,0,1,2,1360,1000,0,1,1,0,1,1,1,0,1
284,0,1,172,6741,1000,0,1,1,0,1,1,1,0,1
285,0,1,22,2963,1000,0,1,1,0,1,1,1,0,1
286,0,1,0,1023,679,0,1,1,0,1,1,NaN,0,NaN
287,0,1,219,7196,1000,0,1,1,0,1,1,1,0,1
288,0,1,68,4288,1000,0,1,1,0,1,1,1,0,1
289,0,1,76,5661,1000,0,1,1,0,1,1,1,0,1
290,0,1,343,11733,1000,0,1,1,0,1,1,1,0,1
291,0,1,223,8162,1000,0,1,1,0,1,1,1,0,1
292,0,1,169,7784,1000,0,1,1,0,1,1,1,0,1
293,0,1,160,5753,1000,0,1,1,0,1,1,1,0,1
294,0,1,48,6020,1000,0,1,1,0,1,1,1,0,1
295,0,1,232,9883,1000,0,1,1,0,1,1,1,0,1
296,0,1,198,6790,1000,0,1,1,0,1,1,1,0,1
297,0,1,113,5697,1000,0,1,1,0,1,1,1,0,1
298,0,1,0,1259,470,0,1,1,0,1,1,NaN,0,NaN
299,0,1,146,4320,1000,0,1,1,0,1,1,1,0,1
300,0,1,6,3293,1000,0,1,1,0,1,1,1,0,1
301,0,1,545,11684,1000,0,1,1,0,1,1,1,0,1
302,0,1,0,2584,750,0,1,1,0,1,1,NaN,0,NaN
303,0,1,152,4670,1000,0,1,1,0,1,1,1,0,1
304,0,1,0,1885,779,0,1,1,0,1,1,NaN,0,NaN
305,0,1,0,1535,955,0,1,1,0,1,1,NaN,0,NaN
306,0,1,174,5007,1000,0,1,1,0,1,1,1,0,1
307,0,1,47,4094,1000,0,1,1,0,1,1,1,0,1
308,0,1,0,766,305,0,1,1,0,1,1,NaN,0,NaN
309,0,1,118,4936,1000,0,1,1,0,1,1,1,0,1
310,0,1,13,3132,1000,0,1,1,0,1,1,1,0,1
311,0,1,0,3003,933,0,1,1,0,1,1,NaN,0,NaN
312,0,1,0,2066,777,0,1,1,0,1,1,NaN,0,NaN
313,0,1,23,2668,1000,0,1,1,0,1,1,1,0,1
314,0,1,197,9267,1000,0,1,1,0,1,1,1,0,1
315,0,1,6,2751,1000,0,1,1,0,1,1,1,0,1
316,0,1,37,4882,1000,0,1,1,0,1,1,1,0,1
317,0,1,1,2408,1000,0,1,1,0,1,1,1,0,1
318,0,1,158,5854,1000,0,1,1,0,1,1,1,0,1
319,0,1,175,7259,1000,0,1,1,0,1,1,1,0,1
320,0,1,107,5426,1000,0,1,1,0,1,1,1,0,1
321,0,1,74,5197,1000,0,1,1,0,1,1,1,0,1
322,0,1,121,4500,1000,0,1,1,0,1,1,1,0,1
323,0,1,15,2849,1000,0,1,1,0,1,1,1,0,1
324,0,1,143,9505,1000,0,1,1,0,1,1,1,0,1
325,0,1,3,1491,1000,0,1,1,0,1,1,1,0,1
326,0,1,51,3728,1000,0,1,1,0,1,1,1,0,1
327,0,1,99,7132,1000,0,1,1,0,1,1,1,0,1
328,0,1,78,7476,1000,0,1,1,0,1,1,1,0,1
329,0,1,144,7527,1000,0,1,1,0,1,1,1,0,1
330,0,1,16,2834,1000,0,1,1,0,1,1,1,0,1
331,0,1,180,7782,1000,0,1,1,0,1,1,1,0,1
332,0,1,210,6390,1000,0,1,1,0,1,1,1,0,1
333,0,1,422,10649,1000,0,1,1,0,1,1,1,0,1
334,0,1,0,1313,808,0,1,1,0,1,1,NaN,0,NaN
335,0,1,353,13837,1000,0,1,1,0,1,1,1,0,1
336,0,1,158,6329,1000,0,1,1,0,1,1,1,0,1
337,0,1,273,8206,1000,0,1,1,0,1,1,1,0,1
338,0,1,100,3931,1000,0,1,1,0,1,1,1,0,1
339,0,1,64,2162,1000,0,1,1,0,1,1,1,0,1
340,0,1,15,3771,1000,0,1,1,0,1,1,1,0,1
341,0,1,30,2603,1000,0,1,1,0,1,1,1,0,1
342,0,1,328,8417,1000,0,1,1,0,1,1,1,0,1
343,0,1,65,4112,1000,0,1,1,0,1,1,1,0,1
344,0,1,488,10633,1000,0,1,1,0,1,1,1,0,1
345,0,1,95,3853,1000,0,1,1,0,1,1,1,0,1
346,0,1,138,6783,1000,0,1,1,0,1,1,1,0,1
347,0,1,156,6893,1000,0,1,1,0,1,1,1,0,1
348,0,1,257,7632,1000,0,1,1,0,1,1,1,0,1
349,0,1,107,6900,1000,0,1,1,0,1,1,1,0,1
350,0,1,31,4500,1000,0,1,1,0,1,1,1,0,1
351,0,1,72,4336,1000,0,1,1,0,1,1,1,0,1
352,0,1,262,11019,1000,0,1,1,0,1,1,1,0,1
353,0,1,272,10884,1000,0,1,1,0,1,1,1,0,1
354,0,1,190,7822,1000,0,1,1,0,1,1,1,0,1
355,0,1,275,13231,1000,0,1,1,0,1,1,1,0,1
356,0,1,93,6252,1000,0,1,1,0,1,1,1,0,1
357,0,1,58,3070,1000,0,1,1,0,1,1,1,0,1
358,0,1,0,3406,935,0,1,1,0,1,1,NaN,0,NaN
359,0,1,130,5026,1000,0,1,1,0,1,1,1,0,1
360,0,1,161,4370,1000,0,1,1,0,1,1,1,0,1
361,0,1,24,3173,1000,0,1,1,0,1,1,1,0,1
362,0,1,47,1966,1000,0,1,1,0,1,1,1,0,1
363,0,1,165,5699,1000,0,1,1,0,1,1,1,0,1
364,0,1,14,1449,1000,0,1,1,0,1,1,1,0,1
365,0,1,74,5557,1000,0,1,1,0,1,1,1,0,1
366,0,1,210,8470,1000,0,1,1,0,1,1,1,0,1
367,0,1,55,3760,1000,0,1,1,0,1,1,1,0,1
368,0,1,5,2615,1000,0,1,1,0,1,1,1,0,1
369,0,1,66,5708,1000,0,1,1,0,1,1,1,0,1
370,0,1,111,4887,1000,0,1,1,0,1,1,1,0,1
371,0,1,3,2495,1000,0,1,1,0,1,1,1,0,1
372,0,1,132,4953,1000,0,1,1,0,1,1,1,0,1
373,0,1,187,7256,1000,0,1,1,0,1,1,1,0,1
374,0,1,116,6858,1000,0,1,1,0,1,1,1,0,1
375,0,1,26,3124,1000,0,1,1,0,1,1,1,0,1
376,0,1,89,7171,1000,0,1,1,0,1,1,1,0,1
377,0,1,49,3671,1000,0,1,1,0,1,1,1,0,1
378,0,1,71,4126,1000,0,1,1,0,1,1,1,0,1
379,0,1,0,1470,825,0,1,1,0,1,1,NaN,0,NaN
380,0,1,29,4387,1000,0,1,1,0,1,1,1,0,1
381,0,1,64,4263,1000,0,1,1,0,1,1,1,0,1
382,0,1,35,3564,1000,0,1,1,0,1,1,1,0,1
383,0,1,95,8215,1000,0,1,1,0,1,1,1,0,1
384,0,1,288,13362,1000,0,1,1,0,1,1,1,0,1
385,0,1,80,3902,1000,0,1,1,0,1,1,1,0,1
386,0,1,131,5156,1000,0,1,1,0,1,1,1,0,1
387,0,1,74,3694,1000,0,1,1,0,1,1,1,0,1
388,0,1,12,4977,1000,0,1,1,0,1,1,1,0,1
389,0,1,131,7614,1000,0,1,1,0,1,1,1,0,1
390,0,1,100,3366,1000,0,1,1,0,1,1,1,0,1
391,0,1,70,4495,1000,0,1,1,0,1,1,1,0,1
392,0,1,37,2365,1000,0,1,1,0,1,1,1,0,1
393,0,1,125,5801,1000,0,1,1,0,1,1,1,0,1
394,0,1,215,10205,1000,0,1,1,0,1,1,1,0,1
395,0,1,188,7806,1000,0,1,1,0,1,1,1,0,1
396,0,1,6,1255,1000,0,1,1,0,1,1,1,0,1
397,0,1,183,12636,1000,0,1,1,0,1,1,1,0,1
398,0,1,4,2985,1000,0,1,1,0,1,1,1,0,1
399,0,1,10,3767,1000,0,1,1,0,1,1,1,0,1
400,0,1,72,5325,1000,0,1,1,0,1,1,1,0,1
401,0,1,0,2032,888,0,1,1,0,1,1,NaN,0,NaN
402,0,1,152,5979,1000,0,1,1,0,1,1,1,0,1
403,0,1,229,8674,1000,0,1,1,0,1,1,1,0,1
404,0,1,39,4942,1000,0,1,1,0,1,1,1,0,1
405,0,1,42,4014,1000,0,1,1,0,1,1,1,0,1
406,0,1,260,8268,1000,0,1,1,0,1,1,1,0,1
407,0,1,0,1249,754,0,1,1,0,1,1,NaN,0,NaN
408,0,1,26,4834,1000,0,1,1,0,1,1,1,0,1
409,0,1,0,1341,496,0,1,1,0,1,1,NaN,0,NaN
410,0,1,0,1458,533,0,1,1,0,1,1,NaN,0,NaN
411,0,1,73,3743,1000,0,1,1,0,1,1,1,0,1
412,0,1,137,7823,1000,0,1,1,0,1,1,1,0,1
413,0,1,0,722,470,0,1,1,0,1,1,NaN,0,NaN
414,0,1,2,3604,1000,0,1,1,0,1,1,1,0,1
415,0,1,42,4809,1000,0,1,1,0,1,1,1,0,1
416,0,1,337,11355,1000,0,1,1,0,1,1,1,0,1
417,0,1,37,2764,1000,0,1,1,0,1,1,1,0,1
418,0,1,231,4694,1000,0,1,1,0,1,1,1,0,1
419,0,1,99,6865,1000,0,1,1,0,1,1,1,0,1
420,0,1,0,2162,849,0,1,1,0,1,1,NaN,0,NaN
421,0,1,301,10956,1000,0,1,1,0,1,1,1,0,1
422,0,1,4,3606,1000,0,1,1,0,1,1,1,0,1
423,0,1,173,5213,1000,0,1,1,0,1,1,1,0,1
424,0,1,18,3068,1000,0,1,1,0,1,1,1,0,1
425,0,1,41,2754,1000,0,1,1,0,1,1,1,0,1
426,0,1,171,7009,1000,0,1,1,0,1,1,1,0,1
