RepeatId,GenerationId,popCount,aliveCount,totalCount,generations,treeDepth,nodeCount,leafCount,branching,subcloneTotal,subcloneSelect,clonalDiversity,treeBalance,meanDriversPerCell
60,0,1,78,959,1000,0,1,1,0,1,1,1,0,1
61,0,1,38,603,1000,0,1,1,0,1,1,1,0,1
62,0,1,177,1370,1000,0,1,1,0,1,1,1,0,1
63,0,1,8,501,1000,0,1,1,0,1,1,1,0,1
64,0,1,150,1434,1000,0,1,1,0,1,1,1,0,1
65,0,1,185,1839,1000,0,1,1,0,1,1,1,0,1
66,0,1,40,707,1000,0,1,1,0,1,1,1,0,1
67,0,1,103,1089,1000,0,1,1,0,1,1,1,0,1
68,0,1,25,697,1000,0,1,1,0,1,1,1,0,1
69,0,1,96,1180,1000,0,1,1,0,1,1,1,0,1
70,0,1,121,1044,1000,0,1,1,0,1,1,1,0,1
71,0,1,130,1222,1000,0,1,1,0,1,1,1,0,1
72,0,1,144,1470,1000,0,1,1,0,1,1,1,0,1
73,0,1,166,1598,1000,0,1,1,0,1,1,1,0,1
74,0,1,80,1048,1000,0,1,1,0,1,1,1,0,1
75,0,1,125,980,1000,0,1,1,0,1,1,1,0,1
76,0,1,85,1217,1000,0,1,1,0,1,1,1,0,1
77,0,1,113,1139,1000,0,1,1,0,1,1,1,0,1
78,0,1,136,1132,1000,0,1,1,0,1,1,1,0,1
79,0,1,120,1155,1000,0,1,1,0,1,1,1,0,1
80,0,1,80,1004,1000,0,1,1,0,1,1,1,0,1
81,0,1,65,818,1000,0,1,1,0,1,1,1,0,1
82,0,1,121,1134,1000,0,1,1,0,1,1,1,0,1
83,0,1,87,1233,1000,0,1,1,0,1,1,1,0,1
84,0,1,106,1352,1000,0,1,1,0,1,1,1,0,1
85,0,1,71,941,1000,0,1,1,0,1,1,1,0,1
86,0,1,111,1103,1000,0,1,1,0,1,1,1,0,1
87,0,1,41,779,1000,0,1,1,0,1,1,1,0,1
88,0,1,286,1797,1000,0,1,1,0,1,1,1,0,1
89,0,1,56,809,1000,0,1,1,0,1,1,1,0,1
90,0,1,128,1451,1000,0,1,1,0,1,1,1,0,1
91,0,1,63,835,1000,0,1,1,0,1,1,1,0,1
92,0,1,103,1193,1000,0,1,1,0,1,1,1,0,1
93,0,1,176,1329,1000,0,1,1,0,1,1,1,0,1
94,0,1,101,1255,1000,0,1,1,0,1,1,1,0,1
95,0,1,165,1437,1000,0,1,1,0,1,1,1,0,1
96,0,1,77,828,1000,0,1,1,0,1,1,1,0,1
97,0,1,35,806,1000,0,1,1,0,1,1,1,0,1
98,0,1,59,645,1000,0,1,1,0,1,1,1,0,1
99,0,1,159,1330,1000,0,1,1,0,1,1,1,0,1
100,0,1,54,810,1000,0,1,1,0,1,1,1,0,1
101,0,1,83,956,1000,0,1,1,0,1,1,1,0,1
102,0,1,126,1112,1000,0,1,1,0,1,1,1,0,1
103,0,1,74,863,1000,0,1,1,0,1,1,1,0,1
104,0,1,61,846,1000,0,1,1,0,1,1,1,0,1
105,0,1,85,1050,1000,0,1,1,0,1,1,1,0,1
106,0,1,151,1379,1000,0,1,1,0,1,1,1,0,1
107,0,1,108,1022,1000,0,1,1,0,1,1,1,0,1
108,0,1,102,1169,1000,0,1,1,0,1,1,1,0,1
109,0,1,164,1447,1000,0,1,1,0,1,1,1,0,1
110,0,1,76,916,1000,0,1,1,0,1,1,1,0,1
111,0,1,126,1275,1000,0,1,1,0,1,1,1,0,1
112,0,1,115,1072,1000,0,1,1,0,1,1,1,0,1
113,0,1,49,844,1000,0,1,1,0,1,1,1,0,1
114,0,1,62,760,1000,0,1,1,0,1,1,1,0,1
115,0,1,53,727,1000,0,1,1,0,1,1,1,0,1
116,0,1,67,1149,1000,0,1,1,0,1,1,1,0,1
117,0,1,72,1047,1000,0,1,1,0,1,1,1,0,1
118,0,1,191,1634,1000,0,1,1,0,1,1,1,0,1
119,0,1,53,859,1000,0,1,1,0,1,1,1,0,1
120,0,1,74,1073,1000,0,1,1,0,1,1,1,0,1
121,0,1,39,675,1000,0,1,1,0,1,1,1,0,1
122,0,1,101,1072,1000,0,1,1,0,1,1,1,0,1
123,0,1,229,1879,1000,0,1,1,0,1,1,1,0,1
124,0,1,50,849,1000,0,1,1,0,1,1,1,0,1
125,0,1,101,1374,1000,0,1,1,0,1,1,1,0,1
126,0,1,48,878,1000,0,1,1,0,1,1,1,0,1
127,0,1,79,1102,1000,0,1,1,0,1,1,1,0,1
128,0,1,60,975,1000,0,1,1,0,1,1,1,0,1
129,0,1,49,739,1000,0,1,1,0,1,1,1,0,1
130,0,1,158,1450,1000,0,1,1,0,1,1,1,0,1
131,0,1,56,764,1000,0,1,1,0,1,1,1,0,1
132,0,1,97,1206,1000,0,1,1,0,1,1,1,0,1
133,0,1,116,1316,1000,0,1,1,0,1,1,1,0,1
134,0,1,121,1227,1000,0,1,1,0,1,1,1,0,1
135,0,1,100,995,1000,0,1,1,0,1,1,1,0,1
136,0,1,129,1291,1000,0,1,1,0,1,1,1,0,1
137,0,1,123,1701,1000,0,1,1,0,1,1,1,0,1
138,0,1,227,1736,1000,0,1,1,0,1,1,1,0,1
139,0,1,44,739,1000,0,1,1,0,1,1,1,0,1
140,0,1,137,1193,1000,0,1,1,0,1,1,1,0,1
141,0,1,108,1155,1000,0,1,1,0,1,1,1,0,1
142,0,1,64,910,1000,0,1,1,0,1,1,1,0,1
143,0,1,107,1322,1000,0,1,1,0,1,1,1,0,1
144,0,1,66,837,1000,0,1,1,0,1,1,1,0,1
145,0,1,32,669,1000,0,1,1,0,1,1,1,0,1
146,0,1,105,1403,1000,0,1,1,0,1,1,1,0,1
147,0,1,92,1276,1000,0,1,1,0,1,1,1,0,1
148,0,1,77,1126,1000,0,1,1,0,1,1,1,0,1
149,0,1,88,867,1000,0,1,1,0,1,1,1,0,1
150,0,1,105,988,1000,0,1,1,0,1,1,1,0,1
151,0,1,79,1031,1000,0,1,1,0,1,1,1,0,1
152,0,1,83,1251,1000,0,1,1,0,1,1,1,0,1
153,0,1,79,1172,1000,0,1,1,0,1,1,1,0,1
154,0,1,207,1481,1000,0,1,1,0,1,1,1,0,1
155,0,1,114,1087,1000,0,1,1,0,1,1,1,0,1
156,0,1,82,1221,1000,0,1,1,0,1,1,1,0,1
157,0,1,206,1652,1000,0,1,1,0,1,1,1,0,1
158,0,1,141,1310,1000,0,1,1,0,1,1,1,0,1
159,0,1,173,1392,1000,0,1,1,0,1,1,1,0,1
160,0,1,133,1408,1000,0,1,1,0,1,1,1,0,1
161,0,1,146,1347,1000,0,1,1,0,1,1,1,0,1
162,0,1,41,550,1000,0,1,1,0,1,1,1,0,1
163,0,1,121,993,1000,0,1,1,0,1,1,1,0,1
164,0,1,100,1015,1000,0,1,1,0,1,1,1,0,1
165,0,1,83,1007,1000,0,1,1,0,1,1,1,0,1
166,0,1,50,835,1000,0,1,1,0,1,1,1,0,1
167,0,1,89,907,1000,0,1,1,0,1,1,1,0,1
168,0,1,130,1403,1000,0,1,1,0,1,1,1,0,1
169,0,1,218,1682,1000,0,1,1,0,1,1,1,0,1
170,0,1,42,713,1000,0,1,1,0,1,1,1,0,1
171,0,1,165,1699,1000,0,1,1,0,1,1,1,0,1
172,0,1,116,1172,1000,0,1,1,0,1,1,1,0,1
173,0,1,113,1201,1000,0,1,1,0,1,1,1,0,1
174,0,1,145,1456,1000,0,1,1,0,1,1,1,0,1
175,0,1,96,1122,1000,0,1,1,0,1,1,1,0,1
176,0,1,95,919,1000,0,1,1,0,1,1,1,0,1
177,0,1,66,811,1000,0,1,1,0,1,1,1,0,1
178,0,1,138,1623,1000,0,1,1,0,1,1,1,0,1
179,0,1,73,922,1000,0,1,1,0,1,1,1,0,1
180,0,1,86,1209,1000,0,1,1,0,1,1,1,0,1
181,0,1,181,1500,1000,0,1,1,0,1,1,1,0,1
182,0,1,154,1474,1000,0,1,1,0,1,1,1,0,1
183,0,1,152,1460,1000,0,1,1,0,1,1,1,0,1
184,0,1,104,1065,1000,0,1,1,0,1,1,1,0,1
185,0,1,77,811,1000,0,1,1,0,1,1,1,0,1
186,0,1,97,1006,1000,0,1,1,0,1,1,1,0,1
187,0,1,54,848,1000,0,1,1,0,1,1,1,0,1
188,0,1,132,1505,1000,0,1,1,0,1,1,1,0,1
189,0,1,35,714,1000,0,1,1,0,1,1,1,0,1
190,0,1,118,1276,1000,0,1,1,0,1,1,1,0,1
191,0,1,85,1007,1000,0,1,1,0,1,1,1,0,1
192,0,1,103,1116,1000,0,1,1,0,1,1,1,0,1
193,0,1,47,837,1000,0,1,1,0,1,1,1,0,1
194,0,1,24,633,1000,0,1,1,0,1,1,1,0,1
195,0,1,100,1179,1000,0,1,1,0,1,1,1,0,1
196,0,1,31,841,1000,0,1,1,0,1,1,1,0,1
197,0,1,43,741,1000,0,1,1,0,1,1,1,0,1
198,0,1,79,864,1000,0,1,1,0,1,1,1,0,1
199,0,1,117,1095,1000,0,1,1,0,1,1,1,0,1
200,0,1,74,615,1000,0,1,1,0,1,1,1,0,1
201,0,1,90,1150,1000,0,1,1,0,1,1,1,0,1
202,0,1,84,950,1000,0,1,1,0,1,1,1,0,1
203,0,1,63,949,1000,0,1,1,0,1,1,1,0,1
204,0,1,81,905,1000,0,1,1,0,1,1,1,0,1
205,0,1,81,860,1000,0,1,1,0,1,1,1,0,1
206,0,1,100,890,1000,0,1,1,0,1,1,1,0,1
207,0,1,104,1218,1000,0,1,1,0,1,1,1,0,1
208,0,1,103,1079,1000,0,1,1,0,1,1,1,0,1
209,0,1,133,1038,1000,0,1,1,0,1,1,1,0,1
210,0,1,164,1461,1000,0,1,1,0,1,1,1,0,1
211,0,1,108,1018,1000,0,1,1,0,1,1,1,0,1
212,0,1,73,793,1000,0,1,1,0,1,1,1,0,1
213,0,1,68,1027,1000,0,1,1,0,1,1,1,0,1
214,0,1,80,1132,1000,0,1,1,0,1,1,1,0,1
215,0,1,154,1699,1000,0,1,1,0,1,1,1,0,1
216,0,1,70,711,1000,0,1,1,0,1,1,1,0,1
217,0,1,110,986,1000,0,1,1,0,1,1,1,0,1
218,0,1,86,977,1000,0,1,1,0,1,1,1,0,1
219,0,1,183,1393,1000,0,1,1,0,1,1,1,0,1
220,0,1,144,1431,1000,0,1,1,0,1,1,1,0,1
221,0,1,56,881,1000,0,1,1,0,1,1,1,0,1
222,0,1,192,1689,1000,0,1,1,0,1,1,1,0,1
223,0,1,29,788,1000,0,1,1,0,1,1,1,0,1
224,0,1,71,781,1000,0,1,1,0,1,1,1,0,1
225,0,1,88,926,1000,0,1,1,0,1,1,1,0,1
226,0,1,138,1370,1000,0,1,1,0,1,1,1,0,1
227,0,1,79,905,1000,0,1,1,0,1,1,1,0,1
228,0,1,87,1190,1000,0,1,1,0,1,1,1,0,1
229,0,1,72,880,1000,0,1,1,0,1,1,1,0,1
230,0,1,110,1103,1000,0,1,1,0,1,1,1,0,1
231,0,1,213,1576,1000,0,1,1,0,1,1,1,0,1
232,0,1,137,1388,1000,0,1,1,0,1,1,1,0,1
233,0,1,74,870,1000,0,1,1,0,1,1,1,0,1
234,0,1,116,1115,1000,0,1,1,0,1,1,1,0,1
235,0,1,103,1246,1000,0,1,1,0,1,1,1,0,1
236,0,1,157,1466,1000,0,1,1,0,1,1,1,0,1
237,0,1,135,1279,1000,0,1,1,0,1,1,1,0,1
238,0,1,52,761,1000,0,1,1,0,1,1,1,0,1
239,0,1,104,1164,1000,0,1,1,0,1,1,1,0,1
240,0,1,118,1024,1000,0,1,1,0,1,1,1,0,1
241,0,1,91,1055,1000,0,1,1,0,1,1,1,0,1
242,0,1,147,1396,1000,0,1,1,0,1,1,1,0,1
243,0,1,67,934,1000,0,1,1,0,1,1,1,0,1
244,0,1,109,1227,1000,0,1,1,0,1,1,1,0,1
245,0,1,53,838,1000,0,1,1,0,1,1,1,0,1
246,0,1,65,962,1000,0,1,1,0,1,1,1,0,1
247,0,1,160,1755,1000,0,1,1,0,1,1,1,0,1
248,0,1,239,2018,1000,0,1,1,0,1,1,1,0,1
249,0,1,264,1919,1000,0,1,1,0,1,1,1,0,1
250,0,1,93,1313,1000,0,1,1,0,1,1,1,0,1
251,0,1,126,891,1000,0,1,1,0,1,1,1,0,1
252,0,1,168,1372,1000,0,1,1,0,1,1,1,0,1
253,0,1,64,893,1000,0,1,1,0,1,1,1,0,1
254,0,1,50,856,1000,0,1,1,0,1,1,1,0,1
255,0,1,117,1052,1000,0,1,1,0,1,1,1,0,1
256,0,1,173,1265,1000,0,1,1,0,1,1,1,0,1
257,0,1,110,1009,1000,0,1,1,0,1,1,1,0,1
258,0,1,102,1126,1000,0,1,1,0,1,1,1,0,1
259,0,1,137,1276,1000,0,1,1,0,1,1,1,0,1
260,0,1,84,745,1000,0,1,1,0,1,1,1,0,1
261,0,1,62,794,1000,0,1,1,0,1,1,1,0,1
262,0,1,76,925,1000,0,1,1,0,1,1,1,0,1
263,0,1,182,1554,1000,0,1,1,0,1,1,1,0,1
264,0,1,139,1371,1000,0,1,1,0,1,1,1,0,1
265,0,1,33,677,1000,0,1,1,0,1,1,1,0,1
266,0,1,107,1069,1000,0,1,1,0,1,1,1,0,1
267,0,1,147,1532,1000,0,1,1,0,1,1,1,0,1
268,0,1,79,1067,1000,0,1,1,0,1,1,1,0,1
269,0,1,121,1372,1000,0,1,1,0,1,1,1,0,1
270,0,1,96,992,1000,0,1,1,0,1,1,1,0,1
271,0,1,112,1313,1000,0,1,1,0,1,1,1,0,1
272,0,1,46,873,1000,0,1,1,0,1,1,1,0,1
273,0,1,89,991,1000,0,1,1,0,1,1,1,0,1
274,0,1,138,1262,1000,0,1,1,0,1,1,1,0,1
275,0,1,123,1518,1000,0,1,1,0,1,1,1,0,1
276,0,1,76,896,1000,0,1,1,0,1,1,1,0,1
277,0,1,48,992,1000,0,1,1,0,1,1,1,0,1
278,0,1,91,1026,1000,0,1,1,0,1,1,1,0,1
279,0,1,68,1035,1000,0,1,1,0,1,1,1,0,1
280,0,1,213,1537,1000,0,1,1,0,1,1,1,0,1
281,0,1,72,864,1000,0,1,1,0,1,1,1,0,1
282,0,1,64,711,1000,0,1,1,0,1,1,1,0,1
283,0,1,100,1176,1000,0,1,1,0,1,1,1,0,1
284,0,1,110,1384,1000,0,1,1,0,1,1,1,0,1
285,0,1,142,1328,1000,0,1,1,0,1,1,1,0,1
286,0,1,146,1301,1000,0,1,1,0,1,1,1,0,1
287,0,1,131,1458,1000,0,1,1,0,1,1,1,0,1
288,0,1,79,946,1000,0,1,1,0,1,1,1,0,1
289,0,1,111,1229,1000,0,1,1,0,1,1,1,0,1
290,0,1,148,1277,1000,0,1,1,0,1,1,1,0,1
291,0,1,126,1214,1000,0,1,1,0,1,1,1,0,1
292,0,1,111,1104,1000,0,1,1,0,1,1,1,0,1
293,0,1,83,886,1000,0,1,1,0,1,1,1,0,1
294,0,1,99,1227,1000,0,1,1,0,1,1,1,0,1
295,0,1,63,914,1000,0,1,1,0,1,1,1,0,1
296,0,1,95,1015,1000,0,1,1,0,1,1,1,0,1
297,0,1,65,624,1000,0,1,1,0,1,1,1,0,1
298,0,1,48,999,1000,0,1,1,0,1,1,1,0,1
299,0,1,122,1195,1000,0,1,1,0,1,1,1,0,1
300,0,1,102,1206,1000,0,1,1,0,1,1,1,0,1
301,0,1,45,692,1000,0,1,1,0,1,1,1,0,1
302,0,1,160,1634,1000,0,1,1,0,1,1,1,0,1
303,0,1,225,1830,1000,0,1,1,0,1,1,1,0,1
304,0,1,136,1381,1000,0,1,1,0,1,1,1,0,1
305,0,1,82,944,1000,0,1,1,0,1,1,1,0,1
306,0,1,147,1420,1000,0,1,1,0,1,1,1,0,1
307,0,1,166,1357,1000,0,1,1,0,1,1,1,0,1
308,0,1,84,935,1000,0,1,1,0,1,1,1,0,1
309,0,1,248,1460,1000,0,1,1,0,1,1,1,0,1
310,0,1,120,1457,1000,0,1,1,0,1,1,1,0,1
311,0,1,78,1038,1000,0,1,1,0,1,1,1,0,1
312,0,1,79,900,1000,0,1,1,0,1,1,1,0,1
313,0,1,183,1515,1000,0,1,1,0,1,1,1,0,1
314,0,1,42,1041,1000,0,1,1,0,1,1,1,0,1
315,0,1,109,1282,1000,0,1,1,0,1,1,1,0,1
316,0,1,175,1517,1000,0,1,1,0,1,1,1,0,1
317,0,1,136,1329,1000,0,1,1,0,1,1,1,0,1
318,0,1,125,1334,1000,0,1,1,0,1,1,1,0,1
319,0,1,103,1190,1000,0,1,1,0,1,1,1,0,1
320,0,1,147,1202,1000,0,1,1,0,1,1,1,0,1
321,0,1,104,1228,1000,0,1,1,0,1,1,1,0,1
322,0,1,93,1200,1000,0,1,1,0,1,1,1,0,1
323,0,1,149,1702,1000,0,1,1,0,1,1,1,0,1
324,0,1,102,1207,1000,0,1,1,0,1,1,1,0,1
325,0,1,129,1340,1000,0,1,1,0,1,1,1,0,1
326,0,1,68,943,1000,0,1,1,0,1,1,1,0,1
327,0,1,257,1869,1000,0,1,1,0,1,1,1,0,1
328,0,1,46,942,1000,0,1,1,0,1,1,1,0,1
329,0,1,75,922,1000,0,1,1,0,1,1,1,0,1
330,0,1,61,901,1000,0,1,1,0,1,1,1,0,1
331,0,1,157,1568,1000,0,1,1,0,1,1,1,0,1
332,0,1,47,1023,1000,0,1,1,0,1,1,1,0,1
333,0,1,90,1225,1000,0,1,1,0,1,1,1,0,1
334,0,1,71,889,1000,0,1,1,0,1,1,1,0,1
335,0,1,146,1367,1000,0,1,1,0,1,1,1,0,1
336,0,1,120,1051,1000,0,1,1,0,1,1,1,0,1
337,0,1,141,1195,1000,0,1,1,0,1,1,1,0,1
338,0,1,133,1332,1000,0,1,1,0,1,1,1,0,1
339,0,1,64,940,1000,0,1,1,0,1,1,1,0,1
340,0,1,104,1061,1000,0,1,1,0,1,1,1,0,1
341,0,1,134,1525,1000,0,1,1,0,1,1,1,0,1
342,0,1,89,1147,1000,0,1,1,0,1,1,1,0,1
343,0,1,112,1217,1000,0,1,1,0,1,1,1,0,1
344,0,1,25,526,1000,0,1,1,0,1,1,1,0,1
345,0,1,78,953,1000,0,1,1,0,1,1,1,0,1
346,0,1,49,985,1000,0,1,1,0,1,1,1,0,1
347,0,1,45,799,1000,0,1,1,0,1,1,1,0,1
348,0,1,87,1016,1000,0,1,1,0,1,1,1,0,1
349,0,1,105,1109,1000,0,1,1,0,1,1,1,0,1
350,0,1,161,1765,1000,0,1,1,0,1,1,1,0,1
351,0,1,41,824,1000,0,1,1,0,1,1,1,0,1
352,0,1,74,842,1000,0,1,1,0,1,1,1,0,1
353,0,1,177,1252,1000,0,1,1,0,1,1,1,0,1
354,0,1,73,919,1000,0,1,1,0,1,1,1,0,1
355,0,1,64,933,1000,0,1,1,0,1,1,1,0,1
356,0,1,94,1124,1000,0,1,1,0,1,1,1,0,1
357,0,1,101,1103,1000,0,1,1,0,1,1,1,0,1
358,0,1,189,1757,1000,0,1,1,0,1,1,1,0,1
359,0,1,85,1065,1000,0,1,1,0,1,1,1,0,1
360,0,1,77,968,1000,0,1,1,0,1,1,1,0,1
361,0,1,141,1144,1000,0,1,1,0,1,1,1,0,1
362,0,1,175,1380,1000,0,1,1,0,1,1,1,0,1
363,0,1,86,1034,1000,0,1,1,0,1,1,1,0,1
364,0,1,70,872,1000,0,1,1,0,1,1,1,0,1
365,0,1,74,939,1000,0,1,1,0,1,1,1,0,1
366,0,1,82,1036,1000,0,1,1,0,1,1,1,0,1
367,0,1,111,1362,1000,0,1,1,0,1,1,1,0,1
368,0,1,97,1129,1000,0,1,1,0,1,1,1,0,1
369,0,1,60,778,1000,0,1,1,0,1,1,1,0,1
370,0,1,168,1475,1000,0,1,1,0,1,1,1,0,1
371,0,1,45,771,1000,0,1,1,0,1,1,1,0,1
372,0,1,78,1001,1000,0,1,1,0,1,1,1,0,1
373,0,1,38,662,1000,0,1,1,0,1,1,1,0,1
374,0,1,104,1028,1000,0,1,1,0,1,1,1,0,1
375,0,1,124,1353,1000,0,1,1,0,1,1,1,0,1
376,0,1,139,1397,1000,0,1,1,0,1,1,1,0,1
377,0,1,81,1004,1000,0,1,1,0,1,1,1,0,1
378,0,1,200,1555,1000,0,1,1,0,1,1,1,0,1
379,0,1,158,1316,1000,0,1,1,0,1,1,1,0,1
380,0,1,89,1330,1000,0,1,1,0,1,1,1,0,1
381,0,1,139,1370,1000,0,1,1,0,1,1,1,0,1
382,0,1,136,1427,1000,0,1,1,0,1,1,1,0,1
383,0,1,159,1267,1000,0,1,1,0,1,1,1,0,1
384,0,1,80,956,1000,0,1,1,0,1,1,1,0,1
385,0,1,82,1170,1000,0,1,1,0,1,1,1,0,1
386,0,1,82,982,1000,0,1,1,0,1,1,1,0,1
387,0,1,150,1357,1000,0,1,1,0,1,1,1,0,1
388,0,1,56,719,1000,0,1,1,0,1,1,1,0,1
389,0,1,139,1479,1000,0,1,1,0,1,1,1,0,1
390,0,1,137,1304,1000,0,1,1,0,1,1,1,0,1
391,0,1,89,1142,1000,0,1,1,0,1,1,1,0,1
392,0,1,75,987,1000,0,1,1,0,1,1,1,0,1
393,0,1,73,1050,1000,0,1,1,0,1,1,1,0,1
394,0,1,85,1339,1000,0,1,1,0,1,1,1,0,1
395,0,1,43,844,1000,0,1,1,0,1,1,1,0,1
396,0,1,53,945,1000,0,1,1,0,1,1,1,0,1
397,0,1,76,772,1000,0,1,1,0,1,1,1,0,1
398,0,1,152,1375,1000,0,1,1,0,1,1,1,0,1
399,0,1,127,1220,1000,0,1,1,0,1,1,1,0,1
400,0,1,104,1200,1000,0,1,1,0,1,1,1,0,1
401,0,1,31,660,1000,0,1,1,0,1,1,1,0,1
402,0,1,56,665,1000,0,1,1,0,1,1,1,0,1
403,0,1,122,1252,1000,0,1,1,0,1,1,1,0,1
404,0,1,71,1049,1000,0,1,1,0,1,1,1,0,1
405,0,1,87,929,1000,0,1,1,0,1,1,1,0,1
406,0,1,126,1210,1000,0,1,1,0,1,1,1,0,1
407,0,1,77,1071,1000,0,1,1,0,1,1,1,0,1
408,0,1,99,977,1000,0,1,1,0,1,1,1,0,1
409,0,1,124,1181,1000,0,1,1,0,1,1,1,0,1
410,0,1,137,1249,1000,0,1,1,0,1,1,1,0,1
411,0,1,69,1025,1000,0,1,1,0,1,1,1,0,1
412,0,1,149,1275,1000,0,1,1,0,1,1,1,0,1
413,0,1,144,1458,1000,0,1,1,0,1,1,1,0,1
414,0,1,55,760,1000,0,1,1,0,1,1,1,0,1
415,0,1,130,1073,1000,0,1,1,0,1,1,1,0,1
416,0,1,66,920,1000,0,1,1,0,1,1,1,0,1
417,0,1,126,1099,1000,0,1,1,0,1,1,1,0,1
418,0,1,53,927,1000,0,1,1,0,1,1,1,0,1
419,0,1,207,1862,1000,0,1,1,0,1,1,1,0,1
420,0,1,60,735,1000,0,1,1,0,1,1,1,0,1
421,0,1,149,1334,1000,0,1,1,0,1,1,1,0,1
422,0,1,61,1151,1000,0,1,1,0,1,1,1,0,1
423,0,1,96,851,1000,0,1,1,0,1,1,1,0,1
424,0,1,42,775,1000,0,1,1,0,1,1,1,0,1
425,0,1,175,1800,1000,0,1,1,0,1,1,1,0,1
426,0,1,104,1085,1000,0,1,1,0,1,1,1,0,1
427,0,1,66,1078,1000,0,1,1,0,1,1,1,0,1
428,0,1,25,626,1000,0,1,1,0,1,1,1,0,1
429,0,1,35,912,1000,0,1,1,0,1,1,1,0,1
430,0,1,80,873,1000,0,1,1,0,1,1,1,0,1
431,0,1,88,928,1000,0,1,1,0,1,1,1,0,1
432,0,1,103,1214,1000,0,1,1,0,1,1,1,0,1
433,0,1,136,1295,1000,0,1,1,0,1,1,1,0,1
434,0,1,105,1297,1000,0,1,1,0,1,1,1,0,1
435,0,1,49,796,1000,0,1,1,0,1,1,1,0,1
