RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,2230,00:00:00.0770000,1,1,3,1004,1004,0,1004,4100,5104,1,1,0,0,1,1,0
0,1,2597,00:00:00.0960000,1,2,5,2001,2003,0,2003,8712,10715,1,1,0,0,1,1,0
0,2,2975,00:00:00.1290000,1,3,7,3999,4004,0,4004,17745,21749,1,1,0,0,1,1,0
0,3,3379,00:00:00.1390000,1,3,14,8012,8020,4,8024,37195,45219,1,1,0,0,1,1,0
0,4,3812,00:00:00.1540000,2,11,25,15472,15507,503,16010,78366,94376,1.0014865563598758,1.0029774992137601,0,1,2,1,1
0,5,4282,00:00:00.1760000,5,22,40,29196,29258,2797,32055,161433,193488,1.00561720783669,1.0113214747556798,0,1,5,4,1
0,6,4784,00:00:00.2290000,5,46,88,53140,53414,10654,64068,321754,385822,1.0098607452013548,1.0199905745655913,0.00937365461140871,1,5,4,1
0,7,5341,00:00:00.3030000,7,71,167,94229,94977,33036,128013,636266,764279,1.0237930997888123,1.0492060394527845,0.021758494898676872,1,7,6,1
0,8,5978,00:00:00.4550000,15,124,300,163990,165676,90581,256257,1251483,1507740,1.0648210256722972,1.1425800516356315,0.05272425338625908,1,15,14,1
0,9,6692,00:00:00.7380000,22,212,573,280179,285157,227307,512464,2404348,2916812,1.1666970044150347,1.4257628334726455,0.13172005116939545,2,22,20,1.05
0,10,7446,00:00:01.2360000,34,380,1068,481871,492016,532629,1024645,4366756,5391401,1.3928935337465835,2.486069811214736,0.2828357517719269,2,34,31,1.0645162
0,11,8222,00:00:01.9090000,43,609,1890,829856,852550,1196069,2048619,7535789,9584408,1.7148794489646397,6.16899066285684,0.47227299213409424,2,43,38,1.1052631
0,12,9023,00:00:02.7880000,51,1112,3376,1429823,1477892,2618378,4096270,12589367,16685637,2.047960481821876,11.00101918770579,0.5719567537307739,3,51,44,1.1363636
0,13,9883,00:00:04.6290000,50,1905,5865,2433716,2551185,5646839,8198024,20899041,29097065,2.376566534468278,7.879567434420707,0.44198885560035706,3,50,42,1.1666666
0,14,10829,00:00:08.1970000,51,3334,10268,4140657,4407777,11985513,16393290,34806775,51200065,2.7328636494160228,4.045641239614524,0.3138813376426697,3,51,43,1.1627907
0,15,11893,00:00:18.8470000,49,5910,18451,7032190,7598724,25184756,32783480,58504821,91288301,3.0754716525008567,3.1449158831106683,0.23541416227817535,4,50,36,1.3611112
0,16,13109,00:00:53.8620000,48,10260,33198,11864167,13129836,52434722,65564558,99297308,164861866,3.463237242024661,4.403300172719256,0.3027085065841675,3,49,36,1.3333334
0,17,14492,00:02:09,57,18135,60052,20398637,23111444,107969627,131081071,167810411,298891482,3.99452130061435,6.1929039583922805,0.2698814570903778,4,58,47,1.2127659
0,18,16052,00:04:41.1290000,66,32081,108281,35678519,40799387,221414755,262214142,278234389,540448531,4.532704902913711,6.026604329049299,0.23104728758335114,4,67,57,1.1578947
0,19,17857,00:10:03.2470000,68,57716,198020,60823114,71247651,453114794,524362445,463472894,987835339,4.949535253982557,4.492970303467877,0.20980383455753326,5,69,55,1.2363636
0,20,20004,00:21:48.4120000,87,104138,368189,99708775,124086655,924578412,1048665067,787861062,1836526129,5.401666824208802,6.158650389977921,0.29194220900535583,4,88,71,1.2253522
9,0,4883,00:00:00.1250000,1,1,1,1002,1002,0,1002,5409,6411,1,1,0,0,1,1,0
9,1,5474,00:00:00.1510000,1,1,3,2013,2013,0,2013,12097,14110,1,1,0,0,1,1,0
9,2,5918,00:00:00.1920000,1,1,3,4004,4004,0,4004,22842,26846,1,1,0,0,1,1,0
9,3,6349,00:00:00.2050000,2,3,9,7994,7997,4,8001,43570,51571,1.0015011258443833,1.0030067928491357,0,1,2,1,1
9,4,6778,00:00:00.2200000,2,6,17,15506,15531,484,16015,84121,100136,1.0039339610473366,1.0078988835744704,0,1,2,1,1
9,5,7229,00:00:00.2390000,3,13,34,29224,29284,2794,32078,164172,196250,1.0116342732001096,1.0236012927943732,0.008013337850570679,1,3,2,1
9,6,7729,00:00:00.2870000,4,32,68,53261,53459,10593,64052,324193,388245,1.024314226169242,1.0501246795986314,0.017388731241226196,1,4,3,1
9,7,8285,00:00:00.3510000,5,58,150,94576,95222,32975,128197,636835,765032,1.0517573168668584,1.110504636891782,0.032993558794260025,1,5,4,1
9,8,8895,00:00:00.4980000,10,119,303,164912,166376,89872,256248,1223007,1479255,1.1190210536528573,1.2789714173992075,0.06828652322292328,1,10,9,1
9,9,9567,00:00:00.7470000,17,197,567,284518,287760,224344,512104,2292246,2804350,1.2669989244968685,1.7714583825062518,0.13818365335464478,1,17,16,1
9,10,10272,00:00:01.2270000,24,355,997,489221,497955,526953,1024908,4097774,5122682,1.4963850693244976,2.8961865905065136,0.24640247225761414,2,24,21,1.0952381
9,11,11015,00:00:01.9200000,30,641,1808,834754,857607,1191098,2048705,7094306,9143011,1.7550104581709103,3.8630599712583296,0.35947632789611816,2,30,26,1.1153846
9,12,11819,00:00:02.7640000,37,1067,3224,1412662,1467969,2628566,4096535,12182690,16279225,1.9643580700832897,3.7358164338910775,0.4285634458065033,2,37,32,1.125
9,13,12723,00:00:04.5050000,47,1854,5813,2361714,2488203,5706276,8194479,21142718,29337197,2.1634634845709515,4.290535012928474,0.4455380141735077,2,47,41,1.1219512
9,14,13744,00:00:08.0650000,60,3289,10510,3946879,4254437,12134712,16389149,36787308,53176457,2.4666096933805166,7.8729153455985745,0.46152594685554504,3,60,49,1.2040817
9,15,14877,00:00:15.1800000,71,5911,19027,6670306,7367011,25414412,32781423,63027744,95809167,2.870401447849619,15.937536846394007,0.522972583770752,3,72,57,1.245614
9,16,16145,00:00:30.7460000,65,10445,34194,11170051,12781609,52778646,65560255,106947710,172507965,3.2934039423812838,14.236650206333248,0.5692024230957031,3,66,51,1.2745098
9,17,17575,00:01:12.9490000,74,18527,61857,19438990,22572466,108518164,131090630,179909087,310999717,3.877689427279915,7.937666311173286,0.43583911657333374,4,75,56,1.3214285
