RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,4688,00:00:00.0570000,2,2,4,1005,1005,0,1005,4952,5957,1.0019900497512437,1.0039879607300113,0,1,2,1,1
0,1,5158,00:00:00.0710000,1,1,4,2003,2003,0,2003,10422,12425,1,1,0,0,1,1,0
0,2,5623,00:00:00.0950000,1,3,6,4006,4008,0,4008,21784,25792,1,1,0,0,1,1,0
0,3,6038,00:00:00.1000000,3,3,8,8007,8007,1,8008,42211,50219,1.0049956288247783,1.010053133263033,0,1,3,2,1
0,4,6494,00:00:00.1170000,3,5,12,15532,15534,498,16032,85013,101045,1.011395827968066,1.023118621760791,0.011224130168557167,1,3,2,1
0,5,6988,00:00:00.1260000,3,15,29,29178,29233,2778,32011,173200,205211,1.0242648570841044,1.050014177835602,0.023141395300626755,1,3,2,1
0,6,7525,00:00:00.1420000,3,29,70,53038,53292,10757,64049,346802,410851,1.0493796900335608,1.1050510518413221,0.04815846309065819,1,3,2,1
0,7,8096,00:00:00.1780000,5,58,158,94054,94639,33400,128039,671551,799590,1.1052267846130945,1.2410033560840459,0.06738141924142838,1,5,4,1
0,8,8731,00:00:00.2480000,8,118,308,164100,165471,90569,256040,1284241,1540281,1.207976843388178,1.546939591869373,0.10647417604923248,1,8,7,1
0,9,9411,00:00:00.3780000,11,209,592,283846,287528,224585,512113,2368235,2880348,1.3853920788032947,2.2562333628368827,0.18093742430210114,2,11,9,1.1111112
0,10,10125,00:00:00.6550000,14,358,1077,486619,496821,528035,1024856,4199566,5224422,1.6170967430371606,3.24880980896065,0.2737775444984436,2,14,12,1.0833334
0,11,10891,00:00:01.1590000,22,603,1912,827254,848923,1199539,2048462,7327989,9376451,1.8428741353925155,3.420462346263547,0.32622528076171875,2,22,18,1.1666666
0,12,11740,00:00:02.0910000,24,1096,3423,1386005,1443506,2652704,4096210,12822978,16919188,2.026302935415096,3.2980610144038476,0.36255431175231934,2,24,20,1.15
0,13,12706,00:00:04.0750000,34,1953,6290,2302519,2434896,5759080,8193976,22681849,30875825,2.239484668747576,4.153652099727182,0.3660532236099243,3,34,28,1.1785715
0,14,13788,00:00:08.1570000,46,3337,11296,3833195,4147752,12240346,16388098,39766631,56154729,2.549995499837603,6.703631613274291,0.38342800736427307,3,46,38,1.1842105
0,15,15000,00:00:25.0220000,59,5845,20325,6376856,7087424,25690884,32778308,68986119,101764427,2.9094925461700876,7.684739436572844,0.4125831425189972,3,60,48,1.2291666
0,16,16380,00:01:11.3930000,70,10279,37195,10491039,12084811,53464873,65549684,119705952,185255636,3.2675891301138047,8.629445971721756,0.38765817880630493,4,71,56,1.25
0,17,17955,00:02:47.6350000,90,17920,67491,17574752,20810225,110277519,131087744,206801997,337889741,3.738793981274956,9.65912515547957,0.3677767217159271,4,91,68,1.3235294
0,18,19756,00:06:05.9980000,92,31302,122719,29503740,36093466,226069107,262162573,354951540,617114113,4.255357829210805,10.02506321042628,0.4757261574268341,4,93,71,1.2957747
0,19,21823,00:12:56.6810000,84,54998,224588,49880159,62851252,461530513,524381765,603818523,1128200288,4.852158350176871,13.499987137104563,0.4811164438724518,4,85,67,1.2537314
0,20,24175,00:27:21.5770000,84,97222,410912,85696286,109827022,939007282,1048834304,1008681278,2057515582,5.445057490589499,11.166907534663885,0.5029728412628174,3,85,66,1.2727273
