RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,760,00:00:00.0320000,1,1,1,1001,1001,0,1001,240,1241,1,1,0,0,1,1,0
0,1,845,00:00:00.0410000,1,1,1,2007,2007,0,2007,470,2477,1,1,0,0,1,1,0
0,2,935,00:00:00.0580000,1,1,2,4037,4037,0,4037,1035,5072,1,1,0,0,1,1,0
0,3,1021,00:00:00.0600000,1,2,3,8054,8055,0,8055,2011,10066,1,1,0,0,1,1,0
0,4,1110,00:00:00.0610000,1,6,7,15997,16007,47,16054,4078,20132,1,1,0,0,1,1,0
0,5,1206,00:00:00.0630000,1,16,17,31669,31719,401,32120,8317,40437,1,1,0,0,1,1,0
0,6,1311,00:00:00.0660000,1,24,26,62144,62289,1889,64178,16516,80694,1,1,0,0,1,1,0
0,7,1430,00:00:00.0700000,1,41,43,120838,121185,7042,128227,33094,161321,1,1,0,0,1,1,0
0,8,1568,00:00:00.0770000,1,79,83,233204,234008,22741,256749,66077,322826,1,1,0,0,1,1,0
0,9,1730,00:00:00.0910000,1,128,143,443518,445434,66659,512093,131353,643446,1,1,0,0,1,1,0
0,10,1926,00:00:00.1170000,2,234,264,836318,839922,186013,1025935,263962,1289897,1.001249524702326,1.0025022263637602,0,1,2,1,1
0,11,2162,00:00:00.1760000,2,447,508,1552663,1561292,490087,2051379,525711,2577090,1.0018316917450858,1.0036701310262583,0,1,2,1,1
0,12,2450,00:00:00.3160000,4,875,1037,2843388,2858137,1239825,4097962,1047950,5145912,1.005269418032291,1.0106113125421632,0.004748673643916845,1,4,3,1
0,13,2805,00:00:00.7000000,4,1691,2067,5124071,5162622,3035978,8198600,2090571,10289171,1.0083976197831763,1.016976843068993,0.007191249169409275,1,4,3,1
0,14,3243,00:00:01.4800000,6,3257,4153,9099480,9184178,7206627,16390805,4160896,20551701,1.018132574608659,1.0371430149164393,0.014112499542534351,1,6,5,1
0,15,3784,00:00:03.3470000,8,6170,8168,15951855,16178835,16589637,32768472,8223179,40991651,1.0405305840605998,1.085502303036882,0.027536027133464813,1,8,7,1
0,16,4453,00:00:08.0340000,13,11858,16169,27939189,28539791,37042848,65582639,16008761,81591400,1.1072655330117134,1.2473192909848696,0.062349673360586166,1,13,12,1
0,17,5267,00:00:18.8560000,16,22444,31910,50503346,52447845,78624655,131072500,29573283,160645783,1.2949123014542443,1.8588296144454317,0.14885775744915009,1,16,15,1
0,18,6234,00:00:47.1440000,18,43065,61578,102838667,108966790,153260906,262227696,48450601,310678297,1.6536048449558374,2.886422636032693,0.28544163703918457,1,18,17,1
