RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,3068,00:00:00.1240000,1,1,4,1008,1008,0,1008,6072,7080,1,1,0,0,1,1,0
0,1,3410,00:00:00.1440000,1,1,4,2005,2005,0,2005,11029,13034,1,1,0,0,1,1,0
0,2,3741,00:00:00.1760000,1,3,6,4005,4009,0,4009,20204,24213,1,1,0,0,1,1,0
0,3,4109,00:00:00.1880000,2,5,13,7984,7989,12,8001,41888,49889,1.0035070140280562,1.0070386339491628,0,1,2,1,1
0,4,4478,00:00:00.2020000,4,7,19,15557,15569,478,16047,83218,99265,1.0119560326541106,1.024249766002411,0.006341511383652687,1,4,3,1
0,5,4835,00:00:00.2300000,4,17,39,29212,29308,2743,32051,159669,191720,1.0233808024099684,1.048060086857043,0.012361641973257065,1,4,3,1
0,6,5225,00:00:00.2540000,4,27,73,53285,53556,10451,64007,309005,373012,1.0474805292296143,1.1003319407566594,0.024965250864624977,1,4,3,1
0,7,5657,00:00:00.2910000,9,47,143,94933,95223,32891,128114,603616,731730,1.1114680880199719,1.2547982468798793,0.04817769676446915,1,9,8,1
0,8,6123,00:00:00.3580000,9,90,280,166067,167756,88311,256067,1146424,1402491,1.2285282446241577,1.595681322939237,0.09770004451274872,1,9,8,1
0,9,6615,00:00:00.4830000,16,165,530,287543,290959,221542,512501,2115495,2627996,1.4238357393502885,2.2932630227748714,0.16068235039710999,2,16,14,1.0714285
0,10,7122,00:00:00.7920000,22,317,989,495000,502711,522035,1024746,3781252,4805998,1.6462121212121212,2.8152989510935895,0.2316669374704361,2,22,19,1.1052631
0,11,7657,00:00:01.1950000,28,527,1744,842979,860339,1190264,2050603,6684603,8735206,1.846078016178339,2.6473631259520003,0.28225961327552795,2,28,24,1.125
0,12,8248,00:00:01.9520000,33,942,3218,1407946,1453259,2646418,4099677,11946328,16046005,2.0187542704052572,2.5413880765459966,0.3103146255016327,2,33,29,1.1034483
0,13,8910,00:00:03.5320000,40,1730,5924,2325284,2448765,5747837,8196602,21522612,29719214,2.222045565186876,3.213745010257289,0.34012874960899353,2,40,35,1.1142857
