RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,11625,00:00:00.1200000,3,3,5,1003,1003,0,1003,21094,22097,1.5483549351944168,2.262427988186202,0.28683212399482727,1,3,2,1
0,1,12201,00:00:00.1440000,3,4,7,2003,2004,0,2004,28356,30360,1.7418871692461309,2.1897376706583898,0.49941301345825195,1,3,2,1
0,2,12744,00:00:00.1520000,3,4,11,4001,4005,0,4005,41605,45610,1.8317920519870032,2.312059115775123,0.7276027202606201,1,3,2,1
0,3,13146,00:00:00.1770000,4,7,17,8016,8022,0,8022,61263,69285,1.9216566866267466,2.2572008160317516,0.8945133686065674,2,4,2,1.5
0,4,13564,00:00:00.1840000,3,9,22,15520,15555,454,16009,99373,115382,1.9550257731958762,2.1787415688807568,0.9536080360412598,1,3,2,1
0,5,13955,00:00:00.1930000,5,20,42,29398,29443,2589,32032,166130,198162,1.9841145656167085,1.99219741738756,0.9412861466407776,2,5,2,2
0,6,14360,00:00:00.2080000,6,32,76,54108,54228,9896,64124,289904,354028,1.9982812153470837,1.7420533386209751,0.8521247506141663,2,6,3,1.6666666
0,7,14799,00:00:00.2330000,7,60,143,96816,97102,30933,128035,522971,651006,2.007240538753925,1.5331798858696393,0.7271653413772583,2,7,4,1.5
0,8,15285,00:00:00.2790000,6,101,250,169462,170548,85611,256159,963325,1219484,2.021827902420602,1.3773506589775975,0.5737065672874451,2,7,4,1.5
0,9,15844,00:00:00.3710000,8,177,458,291828,294927,217549,512476,1809773,2322249,2.0503378702523403,1.3140929059075441,0.4046957790851593,2,9,6,1.3333334
0,10,16475,00:00:00.5690000,12,342,868,496335,505553,518900,1024453,3374115,4398568,2.123966675733124,1.4261420202526458,0.2569117844104767,2,13,10,1.2
0,11,17172,00:00:00.9740000,22,602,1637,850194,870518,1177908,2048426,6129476,8177902,2.309875157905137,2.0438163675600602,0.16831915080547333,3,23,19,1.1578947
0,12,17915,00:00:01.7590000,32,1027,2948,1467235,1514540,2584609,4099149,10661021,14760170,2.6201133424434397,3.798040420833751,0.16943740844726562,3,33,28,1.1428572
0,13,18694,00:00:03.1550000,40,1745,5227,2558007,2659708,5532811,8192519,17803290,25995809,2.9526404736187195,5.304217798518998,0.200388103723526,3,41,36,1.1111112
