RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,4783,00:00:00.0560000,4,4,6,1001,1001,0,1001,9101,10102,1.03996003996004,1.0791226175299857,0.007828216068446636,2,4,2,1.5
0,1,5595,00:00:00.0830000,4,4,7,2008,2008,0,2008,20624,22632,1.1135458167330676,1.2545033302091149,0.0820707157254219,2,4,2,1.5
0,2,6110,00:00:00.1150000,4,5,9,3998,4002,0,4002,34886,38888,1.226113056528264,1.5546732387798294,0.1834632158279419,2,4,2,1.5
0,3,6562,00:00:00.1220000,7,11,15,8002,8014,0,8014,59852,67866,1.641964508872782,2.592952072770658,0.13431718945503235,2,7,5,1.2
0,4,6795,00:00:00.1270000,7,15,23,15698,15736,339,16075,85608,101683,2.1474073130335074,2.8263764031651095,0.11409158259630203,2,7,5,1.2
0,5,6961,00:00:00.1310000,5,20,32,29970,30103,1954,32057,120673,152730,2.5114781448114782,1.9572558024852098,0.13247238099575043,2,5,3,1.3333334
0,6,7112,00:00:00.1360000,5,29,48,56294,56574,7450,64024,178157,242181,2.7240380857640245,1.4624343313718027,0.08642831444740295,2,5,3,1.3333334
0,7,7267,00:00:00.1420000,6,48,76,103637,104126,23886,128012,282996,411008,2.8578306975308045,1.2301194463817295,0.06144152954220772,3,6,3,1.6666666
0,8,7439,00:00:00.1530000,6,73,135,186881,187951,68594,256545,484354,740899,2.933492436363247,1.1129252415991093,0.040631748735904694,3,6,3,1.6666666
0,9,7632,00:00:00.1740000,10,132,258,330975,332651,179602,512253,865297,1377550,2.9769801344512423,1.071308853893452,0.025988832116127014,3,10,7,1.2857143
0,10,7863,00:00:00.2210000,9,262,511,570355,576820,449813,1026633,1628482,2655115,3.003636331758291,1.055866043437181,0.02155035175383091,3,9,6,1.3333334
0,11,8134,00:00:00.3250000,15,456,982,974682,989759,1060030,2049789,3104064,5153853,3.043491107869028,1.1080411168719548,0.03786315396428108,3,15,12,1.1666666
0,12,8453,00:00:00.5720000,23,874,1954,1651934,1689800,2413621,4103421,5944592,10048013,3.1337735042683303,1.3188763939149022,0.10117378830909729,2,23,21,1.0476191
