RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,2697,00:00:00.0360000,1,1,3,1001,1001,0,1001,4256,5257,1,1,0,0,1,1,0
0,1,2946,00:00:00.0460000,1,2,4,2001,2003,0,2003,7787,9790,1,1,0,0,1,1,0
0,2,3203,00:00:00.0660000,1,4,6,3996,4001,0,4001,15136,19137,1,1,0,0,1,1,0
0,3,3490,00:00:00.0690000,1,5,12,8028,8035,11,8046,31840,39886,1,1,0,0,1,1,0
0,4,3766,00:00:00.0740000,2,5,16,15564,15580,435,16015,63153,79168,1.0012207658699563,1.0024445059659568,0,1,2,1,1
0,5,4037,00:00:00.0800000,2,12,32,29499,29538,2497,32035,120964,152999,1.0022712634326587,1.0045527867579502,0,1,2,1,1
0,6,4338,00:00:00.0880000,3,27,70,54097,54202,9823,64025,237077,301102,1.0078008022626024,1.0157426168653416,0.004980415105819702,1,3,2,1
0,7,4679,00:00:00.1150000,4,46,128,96688,96933,31077,128010,468859,596869,1.0177167797451596,1.0362274381544436,0.013502620160579681,1,4,3,1
0,8,5067,00:00:00.1490000,4,91,246,168979,169951,86236,256187,922322,1178509,1.0402357689417028,1.0847118106328695,0.03241138532757759,1,4,3,1
0,9,5514,00:00:00.2190000,4,166,468,289702,293124,219163,512287,1804839,2317126,1.1037376338444334,1.237259781019458,0.08299122750759125,1,4,3,1
0,10,5997,00:00:00.3590000,14,290,867,499617,506412,518180,1024592,3389502,4414094,1.2849963071712933,1.8052334491546205,0.1296546459197998,3,14,11,1.1818181
0,11,6480,00:00:00.6260000,16,471,1542,863612,882496,1167882,2050378,6001603,8051981,1.6037340842878516,3.2878314861095657,0.24745044112205505,3,16,13,1.1538461
