RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,8237,00:00:00.0850000,1,1,1,1001,1001,0,1001,18715,19716,1,1,0,0,1,1,0
0,1,9967,00:00:00.1090000,1,1,3,2003,2003,0,2003,42615,44618,1,1,0,0,1,1,0
0,2,11275,00:00:00.1390000,1,3,5,4000,4006,0,4006,80740,84746,1,1,0,0,1,1,0
0,3,12683,00:00:00.1550000,2,2,10,8012,8012,0,8012,159838,167850,1.0074887668497254,1.0150897257607663,0,1,2,1,1
0,4,14088,00:00:00.1750000,2,2,18,16029,16029,0,16029,325273,341302,1.0184665294154345,1.037614607578392,0,1,2,1,1
0,5,15328,00:00:00.1970000,2,6,36,32015,32029,0,32029,609038,641067,1.0367952522255193,1.0762904083270484,0,1,2,1,1
0,6,16645,00:00:00.2290000,3,12,63,63962,64005,0,64005,1213871,1277876,1.071917701135049,1.1542801562741485,0.008711866103112698,1,3,2,1
0,7,17868,00:00:00.2850000,3,28,121,127068,127297,769,128066,2335893,2463959,1.134801838385746,1.30520846851752,0.01609077677130699,1,3,2,1
0,8,19069,00:00:00.3680000,3,51,231,244648,245465,10645,256110,4489053,4745163,1.2247514796769237,1.5392261741370492,0.030033256858587265,1,3,2,1
0,9,20241,00:00:00.5130000,3,96,447,453435,456588,55564,512152,8429615,8941767,1.3488416200778501,1.8512334719160266,0.05549759790301323,1,3,2,1
0,10,21378,00:00:00.7770000,4,164,824,814217,823316,200929,1024245,15379925,16404170,1.49185045264346,2.05326741718106,0.0783931240439415,2,4,2,1.5
0,11,22567,00:00:01.2380000,9,274,1524,1432006,1448270,601024,2049294,28197076,30246370,1.649096442333342,1.9862644393640074,0.0593157559633255,2,9,7,1.1428572
0,12,23816,00:00:02.2310000,12,473,2849,2460905,2496714,1600676,4097390,51367600,55464990,1.7944760159372264,1.7396284184913535,0.0700511634349823,2,12,10,1.1
0,13,25177,00:00:04.1530000,15,871,5253,4154943,4241034,3952550,8193584,94072689,102266273,1.938603971221747,1.5691358318059354,0.07531867176294327,3,15,12,1.1666666
0,14,26673,00:00:07.9890000,21,1510,9544,6939646,7122084,9262621,16384705,172270849,188655554,2.1136628583071815,1.6754550247930315,0.08081194758415222,3,21,18,1.1111112
0,15,28291,00:00:15.6950000,23,2569,17269,11451111,11898573,20872010,32770583,311562345,344332928,2.423740281619836,2.4370881791513606,0.11220683157444,3,23,19,1.1578947
0,16,29939,00:00:34.7750000,24,4329,30447,18983830,19916717,45641770,65558487,543132744,608691231,2.9541703649895728,4.145787370943766,0.17493709921836853,4,24,19,1.2105263
0,17,31593,00:01:37.8520000,24,7287,52826,31458851,33188941,97890373,131079314,921549516,1052628830,3.5061191522856316,2.879089610938408,0.1977880746126175,4,25,19,1.2631578
0,18,33365,00:03:45.0030000,27,12133,92117,51684510,54743826,207444478,262188304,1579229636,1841417940,3.87361871090584,1.9160480232868502,0.14737683534622192,5,28,21,1.2857143
0,19,35369,00:07:57.7030000,33,21238,165669,83184211,89826992,434626568,524453560,2778822698,3303276258,4.190206997335107,2.070637287156308,0.2083626091480255,5,33,25,1.28
0,20,37555,00:16:02.0730000,42,35963,296369,135393952,149631657,899275504,1048907161,4872095181,5921002342,4.985946233403395,5.080026449993899,0.37797626852989197,5,43,32,1.3125
9,0,8998,00:00:00.0920000,1,1,2,1006,1006,0,1006,22925,23931,1,1,0,0,1,1,0
9,1,10101,00:00:00.1100000,1,1,2,2002,2002,0,2002,38724,40726,1,1,0,0,1,1,0
9,2,11454,00:00:00.1400000,1,1,3,4015,4015,0,4015,77096,81111,1,1,0,0,1,1,0
9,3,12587,00:00:00.1510000,1,1,3,8002,8002,0,8002,142397,150399,1,1,0,0,1,1,0
9,4,13942,00:00:00.1680000,2,3,9,16020,16028,0,16028,299250,315278,1.0023096129837703,1.0046299093737938,0,1,2,1,1
9,5,15308,00:00:00.1910000,3,9,27,31985,32024,0,32024,609206,641230,1.0186649992183836,1.0381040070206922,0.009607267566025257,1,3,2,1
9,6,16643,00:00:00.2330000,3,12,61,63922,64013,0,64013,1226875,1290888,1.029801946121836,1.0615068641857786,0.010736644268035889,1,3,2,1
9,7,17942,00:00:00.2880000,4,29,132,126702,127281,799,128080,2421674,2549754,1.0589177755678678,1.1253803593948084,0.017792245373129845,1,4,3,1
