RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,690,00:00:00.0310000,2,2,2,854,854,149,1003,1183,2186,1.0023419203747073,1.0046948213380666,0,1,2,1,1
0,1,822,00:00:00.0630000,2,2,2,1525,1525,476,2001,2407,4408,1.0039344262295082,1.007899844845281,0,1,2,1,1
0,2,983,00:00:00.0920000,5,7,8,2699,2701,1325,4026,4965,8991,1.037791774731382,1.0790097938682843,0.014561950229108334,1,5,4,1
0,3,1152,00:00:00.1110000,7,12,15,4835,4845,3186,8031,9424,17455,1.1644260599793175,1.4017318040105056,0.08409545570611954,1,7,6,1
0,4,1308,00:00:00.1180000,12,16,28,9091,9096,6949,16045,16113,32158,1.4501154988450116,2.3810475800013693,0.18793143332004547,2,12,9,1.2222222
0,5,1447,00:00:00.1250000,13,30,45,17240,17310,14779,32089,25947,58036,1.754814385150812,2.8159534700502524,0.29299625754356384,2,13,10,1.2
0,6,1572,00:00:00.1340000,22,54,80,32855,32994,31177,64171,39804,103975,2.066960888753614,3.18345417938697,0.3476189374923706,3,22,17,1.2352941
0,7,1685,00:00:00.1470000,23,109,154,64146,64883,63256,128139,60095,188234,2.499329654226296,4.8767080902071225,0.3758877217769623,3,23,17,1.2941177
0,8,1778,00:00:00.1660000,29,223,297,130733,133202,123109,256311,87014,343325,3.0346125308835568,6.166983572518133,0.35331857204437256,4,29,22,1.2727273
0,9,1858,00:00:00.1960000,38,421,557,265851,274044,240300,514344,124158,638502,3.549364117494386,4.8576998805838,0.30403193831443787,4,38,31,1.1935484
0,10,1929,00:00:00.2450000,52,804,1029,537867,563747,468488,1032235,176875,1209110,4.047645607557259,5.231210074764658,0.2945212423801422,5,52,39,1.3076923
0,11,1984,00:00:00.3160000,61,1530,1915,1137051,1201606,849101,2050707,241208,2291915,4.87986027011981,9.644479409202637,0.31058862805366516,5,62,44,1.3863636
0,12,2019,00:00:00.3930000,63,3069,3635,2539594,2698993,1407759,4106752,306269,4413021,5.899088200712398,6.593623891457582,0.3360532820224762,6,64,41,1.5365853
0,13,2046,00:00:00.5120000,67,6039,6956,5400301,5821605,2402027,8223632,387074,8610706,6.616449157185868,4.567484147026766,0.2615351676940918,7,68,44,1.5227273
0,14,2069,00:00:00.7310000,77,12661,14154,11713721,12844936,4227974,17072910,496454,17569364,7.523890487062139,6.199087028800498,0.2568213641643524,10,78,47,1.6382979
0,15,2078,00:00:00.9000000,71,27675,29608,27629719,30638430,5773751,36412181,563818,36975999,9.62636398871809,8.536429847225024,0.15717270970344543,10,72,48,1.4791666
0,16,2082,00:00:01.0450000,64,58259,60475,62045206,68067534,7380434,75447968,613058,76061026,11.109453436257429,6.538859867055145,0.11729218810796738,9,65,42,1.5238096
0,17,2085,00:00:01.3180000,51,118489,121124,128022201,140749555,9962103,150711658,672200,151383858,11.938858214131157,4.439053939424407,0.10856131464242935,8,51,34,1.4705882
0,18,2088,00:00:01.8620000,41,245917,249350,265896742,294940662,15389070,310329732,767140,311096872,12.48867125645338,3.4192007132758055,0.0917782187461853,6,42,29,1.4137931
0,19,2091,00:00:02.9370000,45,494269,499462,536164995,596227932,26679283,622907215,920121,623827336,12.828016375817299,3.147922572622181,0.07660473883152008,7,46,31,1.451613
0,20,2094,00:00:05.1950000,37,948520,957564,1005123461,1145913359,49124897,1195038256,1160551,1196198807,13.07901645129344,3.0487710323179904,0.09926333278417587,6,37,23,1.5652174
9,0,1001,00:00:00.0200000,1,1,2,847,847,158,1005,1251,2256,1,1,0,0,1,1,0
9,1,1148,00:00:00.0340000,4,4,6,1524,1524,489,2013,2555,4568,1.010498687664042,1.0212923442154276,0,1,4,3,1
9,2,1310,00:00:00.1030000,5,8,11,2721,2724,1300,4024,5100,9124,1.0426313855200293,1.090484148216159,0.03406910598278046,1,5,4,1
9,3,1481,00:00:00.1070000,7,12,18,4894,4903,3104,8007,9461,17468,1.2141397629750714,1.5837965704557695,0.19211727380752563,2,7,5,1.2
9,4,1620,00:00:00.1100000,11,20,27,9364,9389,6661,16050,15308,31358,1.5305425032037592,3.3186283113531276,0.3667270243167877,2,11,8,1.25
9,5,1741,00:00:00.1140000,14,34,49,17928,18012,14008,32020,23643,55663,1.9220771976796074,6.0163177785298325,0.48130661249160767,2,14,10,1.3
9,6,1842,00:00:00.1190000,14,69,97,35264,35606,28527,64133,34778,98911,2.326054900181488,4.9032986580833775,0.5495213866233826,3,14,8,1.625
9,7,1938,00:00:00.1260000,17,113,166,67896,68919,59630,128549,52220,180769,2.6517026039825615,2.881451196299562,0.5531168580055237,3,17,11,1.4545455
9,8,2034,00:00:00.1400000,25,198,288,128931,131966,124330,256296,80236,336532,2.9247659600871785,2.3987943146869144,0.42408299446105957,4,25,17,1.4117647
9,9,2127,00:00:00.1630000,38,390,525,253950,261289,252985,514274,123493,637767,3.3990234298090174,3.6020088499415523,0.32977917790412903,6,38,25,1.48
9,10,2164,00:00:00.1800000,39,809,992,701023,722316,359409,1081725,148885,1230610,6.1151160518271155,5.038931171156692,0.21011655032634735,8,39,23,1.6521739
9,11,2171,00:00:00.1870000,33,1642,1839,1583298,1641028,424222,2065250,157062,2222312,7.734022906616443,2.155381655583803,0.1195644661784172,8,34,21,1.5714285
9,12,2178,00:00:00.2010000,32,3487,3728,3637548,3803458,581351,4384809,170296,4555105,8.543514477334732,1.6481374970878797,0.06676985323429108,6,33,23,1.3913044
9,13,2185,00:00:00.2260000,39,7073,7411,7685732,8098772,938516,9037288,192110,9229398,8.961520255975618,1.7530480183946857,0.04177183657884598,6,40,32,1.21875
9,14,2192,00:00:00.2770000,45,14104,14614,15214041,16281205,1686290,17967495,227178,18194673,9.297775456238089,2.265025400904294,0.058804187923669815,5,45,35,1.2571429
9,15,2199,00:00:00.3780000,58,28368,29258,30455876,33130355,3199233,36329588,282580,36612168,9.745814994781302,3.69407916962175,0.1314401626586914,7,58,43,1.3255814
9,16,2205,00:00:00.5750000,63,58206,59678,61965112,68700917,5833155,74534072,358074,74892146,10.448510122922073,6.994714006072562,0.3308808207511902,7,63,45,1.3777778
9,17,2209,00:00:00.7990000,62,107771,109925,113814733,128123039,9244079,137367118,435706,137802824,11.151379408850346,10.595564315149549,0.3405500650405884,5,62,45,1.3555555
9,18,2213,00:00:01.3000000,62,225583,228984,235706795,269697649,15987989,285685638,556393,286242031,11.886962461137363,13.301890422285137,0.35007041692733765,4,62,44,1.3863636
9,19,2217,00:00:02.3720000,62,503925,509872,516108169,606610994,30745011,637356005,757642,638113647,12.501353153354176,13.591630197085731,0.365682989358902,4,62,44,1.3863636
9,20,2220,00:00:04.1870000,71,926162,936049,933911843,1117625244,53140260,1170765504,998207,1171763711,12.864775046010418,12.622898566914193,0.40777456760406494,5,71,51,1.372549
10,0,863,00:00:00.0900000,2,2,3,863,863,139,1002,1125,2127,1.0057937427578216,1.0116546311856693,0,1,2,1,1
10,1,1020,00:00:00.1150000,3,4,7,1482,1483,522,2005,2655,4660,1.0256410256410255,1.0527323832438762,0,1,3,2,1
10,2,1162,00:00:00.1790000,6,7,11,2790,2791,1242,4033,4838,8871,1.1304659498207885,1.299029139008144,0.036848023533821106,1,6,5,1
10,3,1300,00:00:00.1900000,7,11,18,5116,5122,2905,8027,8394,16421,1.3616106333072713,1.952148144338026,0.09402551501989365,1,7,6,1
10,4,1422,00:00:00.1990000,7,18,30,9692,9723,6315,16038,13560,29598,1.6327899298390425,2.206115089200179,0.16694875061511993,1,7,6,1
10,5,1547,00:00:00.2100000,9,29,46,17731,17842,14252,32094,22375,54469,1.827928486830974,1.7150384154817953,0.19156600534915924,2,9,7,1.1428572
