RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,2038,00:00:00.0300000,2,4,6,1005,1007,0,1007,3563,4570,1.7064676616915422,1.7086486482387309,0,1,2,1,1
0,1,2245,00:00:00.0410000,3,5,9,1885,1887,121,2008,6434,8442,1.7687002652519894,1.5753441837812903,0,2,3,1,2
0,2,2464,00:00:00.0620000,6,8,16,3509,3512,505,4017,11690,15707,1.8512396694214877,1.4264966455000878,0,2,6,4,1.25
0,3,2691,00:00:00.0760000,5,14,29,6300,6322,1687,8009,21412,29421,1.9501587301587302,1.2480963586159106,0.0264450553804636,2,5,3,1.3333334
0,4,2952,00:00:00.0830000,8,19,45,11234,11261,4778,16039,40654,56693,2.018782268114652,1.278285730152734,0.058584555983543396,2,8,6,1.1666666
0,5,3238,00:00:00.0950000,11,41,90,19441,19530,12494,32024,76669,108693,2.118769610616738,1.411374540283902,0.10317130386829376,3,11,8,1.25
0,6,3552,00:00:00.1150000,13,71,161,33881,34185,29929,64114,141896,206010,2.2424072489005638,1.795604532562886,0.174624964594841,3,13,10,1.2
0,7,3901,00:00:00.1540000,18,118,290,57904,58837,69310,128147,261609,389756,2.4361702127659575,2.6928553318160313,0.2570820152759552,3,18,14,1.2142857
0,8,4280,00:00:00.2310000,27,225,558,99153,101641,154714,256355,474917,731272,2.7078958780874003,4.564643404530719,0.337096244096756,3,27,22,1.1818181
0,9,4682,00:00:00.3880000,36,423,1040,170535,176705,335814,512519,842842,1355361,3.0221831295628463,6.678843015617069,0.3817155659198761,2,36,30,1.1666666
0,10,5113,00:00:00.7160000,47,767,2005,292420,308451,716293,1024744,1482424,2507168,3.38688530196293,8.900539943273166,0.409069687128067,4,47,37,1.2432432
0,11,5568,00:00:01.3260000,62,1388,3739,502009,542654,1507090,2049744,2574426,4624170,3.8502775846648167,10.545700404572715,0.4114120900630951,4,62,51,1.1960784
