RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,10927,00:00:00.1140000,1,1,1,486,486,518,1004,8410,9414,1,1,0,0,1,1,0
0,1,11723,00:00:00.1290000,1,1,2,816,816,1186,2002,12633,14635,1,1,0,0,1,1,0
0,2,12858,00:00:00.1410000,1,1,2,1240,1240,2766,4006,22657,26663,1,1,0,0,1,1,0
0,3,14318,00:00:00.1580000,1,1,5,2096,2096,5905,8001,43346,51347,1,1,0,0,1,1,0
0,4,16170,00:00:00.1960000,1,1,9,3401,3401,12604,16005,86341,102346,1,1,0,0,1,1,0
0,5,18267,00:00:00.2260000,3,4,22,5526,5527,26478,32005,164755,196760,1.0580890336590663,1.124877544079772,0.05359946936368942,1,3,2,1
0,6,20189,00:00:00.2750000,5,10,44,9835,9847,54182,64029,277126,341155,1.6951703101169293,2.7269058943515545,0.3858658969402313,2,5,3,1.3333334
0,7,21678,00:00:00.3200000,9,18,68,17620,17661,110391,128052,417615,545667,2.3200340522133938,3.13959870093004,0.3847091495990753,2,9,6,1.3333334
0,8,23019,00:00:00.3760000,13,20,104,31122,31213,224822,256035,621631,877666,2.958935801041064,1.890089641101124,0.2721880376338959,3,14,10,1.3
0,9,24307,00:00:00.4510000,16,35,167,55655,55922,456346,512268,934480,1446748,3.600143742700566,3.765470737314366,0.16977088153362274,4,17,12,1.3333334
0,10,25582,00:00:00.5870000,19,62,276,97449,98366,925696,1024062,1430814,2454876,4.12293609990867,3.8093634116260637,0.21769849956035614,3,20,16,1.1875
0,11,26874,00:00:00.7720000,29,103,484,176049,177980,1870089,2048069,2219359,4267428,4.803094592982635,2.5322583462105026,0.23605747520923615,4,29,22,1.2727273
0,12,28157,00:00:01.0500000,33,166,828,333985,338414,3759386,4097800,3466420,7564220,5.80650927436861,4.949344794279685,0.16710887849330902,4,34,28,1.1785715
0,13,29313,00:00:01.4790000,19,304,1386,636111,648723,7543369,8192092,5261297,13453389,6.832587394338409,1.5138565909133763,0.1399514377117157,4,20,14,1.3571428
0,14,30554,00:00:02.3800000,29,570,2535,1100538,1138013,15254669,16392682,8342124,24734806,7.336043825837908,2.1020326459666014,0.1020994558930397,4,30,22,1.3181819
0,15,31799,00:00:04.0620000,39,1019,4628,2167691,2255247,30523861,32779108,13211881,45990989,8.596811076855511,3.912175959139246,0.3891603350639343,3,39,32,1.1875
0,16,33013,00:00:07.0980000,38,1928,8644,4048298,4245547,61323923,65569470,20782038,86351508,9.500060025225416,3.7117223230216783,0.2799442708492279,3,38,28,1.3214285
0,17,34243,00:00:13.9490000,44,3704,16447,7888402,8400186,122705229,131105415,32920460,164025875,10.755660778951174,6.984631146808946,0.2422441840171814,4,45,33,1.3333334
0,18,35378,00:00:40.8900000,43,7105,31271,15892833,16896608,245290046,262186654,50713257,312899911,12.011230345149917,3.3790348779489228,0.27180591225624084,4,44,35,1.2285714
0,19,36564,00:01:39.4040000,60,13605,60488,28191132,31532352,492906389,524438741,80285750,604724491,12.865517816028104,14.407076908835629,0.44002828001976013,3,61,49,1.2244898
0,20,37760,00:03:33.1390000,93,27105,117764,54849804,62791295,985824232,1048615527,127388390,1176003917,14.15373137887603,15.853304400790767,0.6542066931724548,5,94,69,1.3478261
9,0,7098,00:00:00.0940000,2,2,3,482,482,521,1003,6203,7206,1.0020746887966805,1.0041580459134842,0,1,2,1,1
9,1,7899,00:00:00.1130000,2,2,3,790,790,1211,2001,10408,12409,1.0113924050632912,1.0230443346497908,0,1,2,1,1
9,2,8921,00:00:00.1270000,2,2,5,1321,1321,2680,4001,19430,23431,1.161998485995458,1.3727024311126532,0,1,2,1,1
9,3,9852,00:00:00.1400000,2,2,6,2299,2299,5707,8006,32413,40419,1.6267942583732058,1.8791566931000154,0,1,2,1,1
9,4,10784,00:00:00.1720000,3,3,10,3831,3831,12174,16005,53697,69702,1.899765074393109,1.2495232846242625,0,2,3,1,2
9,5,11768,00:00:00.1880000,3,3,12,6463,6463,25543,32006,89966,121972,2.037134457682191,1.1771855627407875,0,2,3,1,2
9,6,12871,00:00:00.2070000,4,5,19,10851,10854,53178,64032,155046,219078,2.379780665376463,1.9048552650598785,0.011542101390659809,2,4,2,1.5
9,7,13945,00:00:00.2410000,2,7,25,18983,19004,109053,128057,257218,385275,2.829742401095717,1.3938058221717828,0,1,2,1,1
9,8,15129,00:00:00.2710000,5,13,52,31335,31387,224727,256114,438908,695022,3.0004148715493857,1.092882617384321,0.009348416700959206,2,5,3,1.3333334
9,9,16505,00:00:00.3280000,12,29,122,53113,53317,458913,512230,774690,1286920,3.2867847796208083,1.7376338090291277,0.06591963022947311,3,12,9,1.2222222
9,10,17866,00:00:00.4240000,18,51,217,98431,98771,925727,1024498,1299813,2324311,4.127622395383568,2.9295754735613686,0.1599980890750885,2,18,16,1.0625
9,11,19129,00:00:00.5950000,19,108,414,177401,179520,1868869,2048389,2072335,4120724,4.862171013692143,4.016206944071221,0.2690959572792053,3,19,14,1.2857143
9,12,20450,00:00:00.8760000,32,160,730,315163,319635,3778230,4097865,3362524,7460389,5.473929363535694,7.3545021705151585,0.4768020808696747,3,32,26,1.1923077
9,13,21770,00:00:01.3520000,36,290,1313,589972,600119,7595843,8195962,5413241,13609203,6.393962764334579,9.935403233733178,0.5755842924118042,3,37,27,1.3333334
9,14,23094,00:00:02.3270000,34,539,2450,1088281,1118193,15271452,16389645,8691600,25081245,7.282331493428627,5.79556070380803,0.5100131034851074,3,35,23,1.4782609
9,15,24252,00:00:03.8490000,22,1016,4661,2330683,2390876,30393919,32784795,13207813,45992608,8.916915341983444,1.345814629242369,0.11583814769983292,3,23,16,1.375
9,16,25437,00:00:06.8500000,29,1831,8680,3975830,4235094,61316983,65552077,20623469,86175546,9.450183735220067,2.7535125031114616,0.08385388553142548,3,30,26,1.1153846
9,17,26707,00:00:13.2670000,71,3639,16546,7180359,7935809,123174963,131110772,33196490,164307262,10.38104348264481,10.61063888718418,0.4548524022102356,3,71,61,1.1475409
9,18,27951,00:00:40.3470000,68,7264,31794,14477713,15884460,246294175,262178635,52667559,314846194,11.680563705054796,4.393017931103745,0.5517215728759766,3,68,50,1.34
9,19,29211,00:01:42.5500000,71,13564,61048,26333760,30096281,494361625,524457906,84024665,608482571,12.618203401261347,6.035131854764306,0.345491498708725,4,72,57,1.245614
9,20,30453,00:03:28.6160000,76,26439,118287,52638928,61294505,987754138,1049048643,132931861,1181980504,14.041995840036863,8.465664390688518,0.2855646014213562,6,77,60,1.2666667
