RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,8452,00:00:00.1870000,1,1,5,989,989,12,1001,21229,22230,1,1,0,0,1,1,0
0,1,11067,00:00:00.2720000,1,1,8,1811,1811,191,2002,56773,58775,1,1,0,0,1,1,0
0,2,12826,00:00:00.3660000,3,3,15,3221,3221,780,4001,99767,103768,1.009003415088482,1.0182096665624334,0,1,3,2,1
0,3,14431,00:00:00.4570000,3,4,20,5675,5676,2325,8001,168432,176433,1.0715418502202643,1.1558475689329186,0.0594322495162487,1,3,2,1
0,4,16593,00:00:00.5630000,4,5,39,9762,9763,6240,16003,326356,342359,1.2332513829133374,1.597466266881243,0.1827082335948944,2,4,2,1.5
0,5,18507,00:00:00.6880000,4,9,64,16650,16669,15347,32016,561182,593198,1.4564564564564564,2.2870970349212616,0.3347011208534241,2,4,2,1.5
0,6,20502,00:00:00.9040000,8,14,122,27757,27784,36220,64004,974065,1038069,1.7262672479014303,2.6184758623056203,0.36694595217704773,2,8,5,1.4
0,7,22451,00:00:01.2110000,8,25,185,46300,46502,81517,128019,1639880,1767899,2.021771058315335,2.508858956226859,0.5154182314872742,2,8,5,1.4
0,8,24547,00:00:01.7310000,12,49,318,76876,77268,178734,256002,2810519,3066521,2.327813621936625,2.8322937933075734,0.6166724562644958,2,12,9,1.2222222
0,9,26705,00:00:02.5330000,16,68,510,126166,127119,384967,512086,4769845,5281931,2.640901669229428,2.3745493192115408,0.3770293593406677,3,16,12,1.25
0,10,29092,00:00:03.4880000,20,138,957,204763,207879,816293,1024172,8290246,9314418,2.8793825056284583,1.7015204957705004,0.26525309681892395,3,20,16,1.1875
0,11,31863,00:00:05.3930000,30,200,1698,331049,339143,1709103,2048246,14876148,16924394,3.105606722871841,1.7403191623254917,0.27460479736328125,4,31,24,1.25
0,12,34910,00:00:09.1170000,51,319,3005,542587,558650,3537560,4096210,26459218,30555428,3.6382773638144665,4.007654584768581,0.19849760830402374,4,52,41,1.2439024
0,13,37960,00:00:15.9000000,51,526,5186,902606,934458,7259458,8193916,44997028,53190944,4.482687905908004,3.2321994395242792,0.14520978927612305,4,52,41,1.2439024
0,14,41172,00:00:28.8510000,43,903,9101,1448762,1530982,14855337,16386319,76387490,92773809,4.998299237555927,1.7492464252261488,0.08409114927053452,5,44,33,1.3030303
0,15,44754,00:01:01.5750000,61,1527,16405,2362201,2524470,30245648,32770118,132291825,165061943,5.639569198387436,4.303280361179962,0.1308472901582718,4,62,54,1.1296296
0,16,48497,00:02:39.9040000,58,2519,28997,3872842,4227174,61317450,65544624,225117598,290662222,6.655770878336891,9.335649148298982,0.2904990017414093,4,59,44,1.3181819
0,17,52542,00:06:00.2290000,73,4137,51564,6223750,6974946,124100869,131075815,385413723,516489538,7.319848001606748,10.36431617532752,0.47319915890693665,4,73,58,1.2413793
0,18,56941,00:12:24.2680000,89,7038,92536,10172887,11807247,250340722,262147969,662241318,924389287,8.63907620324496,16.165240872423027,0.6150573492050171,3,90,66,1.3484849
0,19,61443,00:24:04.8990000,67,11713,164025,17668758,20089843,504261278,524351121,1114010449,1638361570,9.981237164491132,2.7385960737905974,0.21008077263832092,4,68,53,1.264151
0,20,66330,00:46:29.9840000,79,20114,294534,28126409,33927587,1014722514,1048650101,1895261614,2943911715,11.176635666501188,17.529098304349013,0.44794347882270813,5,80,57,1.3859649
9,0,13811,00:00:00.1820000,2,2,4,995,995,11,1006,44470,45476,1.0010050251256282,1.0020121273587996,0,1,2,1,1
9,1,16555,00:00:00.2310000,1,2,8,1818,1819,185,2004,79570,81574,1,1,0,0,1,1,0
9,2,18084,00:00:00.2740000,3,3,11,3220,3220,782,4002,116809,120811,1.0347826086956522,1.0721415021752534,0.009034556336700916,1,3,2,1
9,3,19879,00:00:00.3150000,2,3,14,5656,5659,2343,8002,193660,201662,1.106966053748232,1.2361683234010752,0,1,2,1,1
9,4,21653,00:00:00.3510000,2,7,24,9712,9727,6314,16041,322681,338722,1.2215815485996706,1.5266391930511447,0,1,2,1,1
9,5,23543,00:00:00.4010000,3,8,48,16631,16653,15375,32028,555351,587379,1.4386988154650953,1.9791771834608451,0.02286386676132679,1,3,2,1
9,6,25550,00:00:00.4810000,3,10,84,27682,27719,36289,64008,969805,1033813,1.7048984899934976,1.7166120051698321,0.011010945774614811,1,3,2,1
9,7,27578,00:00:00.5820000,5,16,158,46250,46294,81737,128031,1661285,1789316,1.859610810810811,1.3522237450836223,0.005978482309728861,2,5,3,1.3333334
9,8,29878,00:00:00.7610000,6,28,285,76022,76171,179832,256003,2945068,3201071,1.9868853752861013,1.189178649691199,0.03133128583431244,2,6,4,1.25
9,9,32576,00:00:01.1860000,8,52,559,123252,124042,388045,512087,5405893,5917980,2.1196816278843347,1.3550670638809517,0.09240567684173584,2,8,6,1.1666666
9,10,35582,00:00:02.0610000,15,108,1090,201845,204109,819996,1024105,9824227,10848332,2.4170824147241694,2.4846526819583366,0.22687892615795135,3,15,12,1.1666666
9,11,38768,00:00:04.0280000,22,179,2009,327653,335293,1712890,2048183,17376967,19425150,2.830277763365512,4.006516890092064,0.4085850417613983,2,22,18,1.1666666
9,12,42150,00:00:07.6000000,34,303,3477,534633,550744,3546092,4096836,30249776,34346612,3.2674470150551875,5.133368718337443,0.436048299074173,3,34,27,1.2222222
9,13,45609,00:00:13.7290000,44,528,6016,880603,914116,7278373,8192489,51289297,59481786,4.0734508058682515,6.338981489143102,0.30015209317207336,3,44,35,1.2285714
9,14,49045,00:00:24.1020000,43,838,10109,1441171,1515579,14868505,16384084,84780996,101165080,4.802685455091727,1.9899229687345612,0.1533343642950058,4,44,34,1.2647059
9,15,52807,00:00:44.5650000,54,1486,17657,2331196,2488912,30284226,32773138,143516688,176289826,5.328524928834812,2.5708893734869025,0.15851430594921112,4,55,46,1.173913
9,16,56794,00:02:03.8420000,73,2460,30676,3835256,4188289,61355505,65543794,242324891,307868685,6.439949771279935,8.708356433240569,0.3606301248073578,4,74,57,1.2807018
9,17,60851,00:05:19.6240000,65,4066,53284,6283761,7023098,124069134,131092232,402733904,533826136,7.491805464911858,5.760304800591056,0.3595770299434662,5,66,46,1.4130435
9,18,65162,00:11:26.1070000,67,6980,93336,10457170,11824276,250322440,262146716,674279300,936426016,8.645081795552716,7.461613579693971,0.283255934715271,5,68,53,1.264151
9,19,69684,00:22:28.0800000,69,11611,164760,17790258,20182162,504160418,524342580,1127842532,1652185112,10.08356359980839,6.576569937029374,0.29550328850746155,5,70,51,1.3529412
9,20,74297,00:41:42.6040000,50,19441,290204,31308925,34972819,1013676775,1048649594,1863664401,2912313995,11.838391225505188,2.85431614930665,0.20093537867069244,4,51,35,1.4285715
10,0,11745,00:00:00.1330000,1,1,3,988,988,13,1001,28074,29075,1,1,0,0,1,1,0
10,1,13525,00:00:00.1560000,1,1,4,1823,1823,188,2011,52689,54700,1,1,0,0,1,1,0
10,2,15114,00:00:00.1870000,2,3,11,3215,3217,787,4004,91325,95329,1.001244167962675,1.0024914707534411,0,1,2,1,1
10,3,17326,00:00:00.2150000,2,2,21,5627,5627,2383,8010,184954,192964,1.0117291629642793,1.02373343192295,0,1,2,1,1
10,4,19402,00:00:00.2480000,5,7,39,9717,9722,6284,16006,334156,350162,1.0470309766388803,1.0995873189420924,0.026041671633720398,1,5,4,1
10,5,21824,00:00:00.3170000,6,10,77,16291,16302,15699,32001,636031,668032,1.106316371002394,1.2415265902198012,0.05160979554057121,1,6,5,1
10,6,24663,00:00:00.4120000,9,18,127,27352,27404,36607,64011,1224208,1288219,1.3190625914009944,1.8983302512619178,0.1212637722492218,1,9,8,1
10,7,27204,00:00:00.5560000,10,28,218,45575,45784,82225,128009,2096635,2224644,1.6429621503017005,2.8438663073229695,0.28955987095832825,2,10,8,1.125
10,8,29764,00:00:00.7850000,15,54,378,75255,75801,180296,256097,3528635,3784732,1.9233539299714304,2.7604757435484903,0.3495926856994629,2,15,12,1.1666666
10,9,32457,00:00:01.1700000,22,77,642,123806,124982,387051,512033,5978179,6490212,2.1757023084503175,3.279754658401975,0.35384953022003174,2,22,19,1.1052631
10,10,35356,00:00:01.9140000,32,120,1121,202858,205286,818733,1024019,10238118,11262137,2.5572765185499216,3.777782248948847,0.2724599540233612,3,32,26,1.1923077
10,11,38386,00:00:03.3480000,38,210,1966,331104,337607,1710501,2048108,17416705,19464813,2.8994001884604232,2.6612616504256374,0.23897577822208405,3,39,33,1.1515151
10,12,41737,00:00:06.2780000,45,365,3484,529781,549378,3547005,4096383,30185703,34282086,3.2421849783212306,3.488786071143045,0.28638970851898193,4,46,36,1.25
10,13,45342,00:00:11.7920000,62,600,6125,864610,904840,7288554,8193394,52181873,60375267,3.7737904951365357,10.735373271993252,0.2813059091567993,4,63,51,1.2156863
10,14,49175,00:00:22.0870000,66,940,10772,1383814,1486650,14897741,16384391,89578124,105962515,4.351886163891968,15.193826366582522,0.4005793631076813,3,67,52,1.2692307
10,15,53258,00:00:41.1850000,76,1633,18756,2213719,2457442,30315123,32772565,153225819,185998384,5.054588680857869,10.315938610053863,0.48345646262168884,4,77,54,1.4074074
10,16,57487,00:01:52.5200000,82,2679,32539,3700698,4136378,61409386,65545764,258177794,323723558,6.212463162354777,12.60026059068616,0.4317849576473236,4,83,64,1.28125
10,17,61754,00:05:08.7800000,78,4287,55973,6173581,6883948,124204644,131088592,427009223,558097815,7.05801430320587,5.624471591780055,0.44833001494407654,4,79,58,1.3448275
10,18,66411,00:11:27.0880000,94,7118,98508,9909034,11571988,250608535,262180523,720229807,982410330,8.194870963203881,21.92997950356598,0.5775320529937744,3,95,74,1.2702702
10,19,71139,00:22:15.5320000,62,11903,172145,17356578,19842498,504461779,524304277,1194045032,1718349309,9.734112738121535,5.658379900148357,0.3900723457336426,5,63,45,1.3777778
10,20,76148,00:41:32.6290000,75,20073,304585,27678779,33724254,1014967899,1048692153,1994202927,3042895080,11.052647589693173,12.787034126612866,0.483600378036499,5,76,57,1.3157895
11,0,11234,00:00:00.1600000,1,1,9,1003,1003,8,1011,37288,38299,1,1,0,0,1,1,0
11,1,13788,00:00:00.2080000,2,2,14,1820,1820,186,2006,70391,72397,1.001098901098901,1.0022002770290968,0,1,2,1,1
11,2,15638,00:00:00.2600000,1,1,16,3257,3257,748,4005,112857,116862,1,1,0,0,1,1,0
11,3,17443,00:00:00.2940000,1,4,25,5666,5675,2330,8005,189968,197973,1,1,0,0,1,1,0
11,4,19524,00:00:00.3410000,3,6,40,9771,9778,6240,16018,340099,356117,1.0035820284515402,1.0071955273034192,0,1,3,2,1
11,5,22191,00:00:00.4350000,3,4,62,16290,16291,15722,32013,672860,704873,1.0322897483118478,1.0672194940482083,0.02914685755968094,1,3,2,1
11,6,25199,00:00:00.5810000,5,13,124,27244,27319,36693,64012,1295686,1359698,1.1370944061077668,1.3280000795872513,0.09237397462129593,1,5,4,1
11,7,28200,00:00:00.7820000,12,32,229,44873,45068,82942,128010,2318949,2446959,1.4236623359258351,2.4110754092669318,0.19910389184951782,2,12,9,1.2222222
11,8,31100,00:00:01.1470000,18,37,399,75202,75522,180512,256034,3932239,4188273,1.8263477035185234,3.6192172224236847,0.3538997173309326,2,18,13,1.3076923
11,9,33873,00:00:01.6600000,22,66,667,124599,125160,386911,512071,6447386,6959457,2.1724652685816097,4.1993618513048485,0.4130241572856903,2,22,17,1.2352941
11,10,36705,00:00:02.6180000,23,124,1170,202372,204970,819120,1024090,10611978,11636068,2.5511977941612476,6.292148279660613,0.4733239412307739,3,23,16,1.375
11,11,39722,00:00:04.4060000,36,184,1951,331634,337112,1711054,2048166,17768161,19816327,2.9376601916570677,5.984086414448221,0.4931406080722809,3,37,26,1.3846154
11,12,42975,00:00:07.7790000,46,324,3443,537337,552289,3543886,4096175,30144148,34240323,3.3555254895903315,7.741953764095446,0.5370718240737915,4,47,33,1.3939394
11,13,46427,00:00:13.9500000,55,533,5951,874279,910683,7282559,8193242,51203000,59396242,3.971652069877007,8.455767268158857,0.44737890362739563,4,56,41,1.3414634
