RepeatId,GenerationId,Generations,Time,SubcloneSelect,SubcloneAlive,SubcloneTotal,CellSelectCount,CellAliveCount,CellNecroCount,CellTumorCount,CellLostCount,CellTotalCount,MeanDriversPerCell,ClonalDiversity,TreeBalance,TreeDepth,NodeCount,LeafCount,Branching
0,0,775,00:00:00.0410000,1,1,1,999,999,4,1003,1269,2272,1,1,0,0,1,1,0
0,1,874,00:00:00.0790000,2,3,3,1910,1911,91,2002,2609,4611,1.0010471204188482,1.002096461804289,0,1,2,1,1
0,2,980,00:00:00.0830000,3,4,4,3622,3624,383,4007,5220,9227,1.0082827167310877,1.0167380883189858,0,1,3,2,1
0,3,1095,00:00:00.1010000,5,9,9,6730,6739,1300,8039,10208,18247,1.0282317979197622,1.0586126297510192,0.02109316550195217,1,5,4,1
0,4,1214,00:00:00.1060000,8,10,13,12441,12444,3622,16066,18905,34971,1.1167912547222891,1.2535961669297107,0.08163238316774368,2,8,6,1.1666666
0,5,1318,00:00:00.1100000,9,20,25,23618,23691,8485,32176,31411,63587,1.4949614700652045,2.2035763268484443,0.22571291029453278,2,9,7,1.1428572
0,6,1387,00:00:00.1140000,13,41,49,46668,46776,17310,64086,45520,109606,2.1033684751864232,3.158435885070327,0.29797714948654175,3,13,9,1.3333334
0,7,1441,00:00:00.1180000,13,60,75,93412,93894,35082,128976,63687,192663,2.582173596540059,2.424231914677008,0.2502323389053345,3,13,9,1.3333334
0,8,1490,00:00:00.1240000,16,108,133,181526,182845,73200,256045,90953,346998,2.9473188413780944,2.2863747007879227,0.18795879185199738,4,16,11,1.3636364
0,9,1538,00:00:00.1330000,20,188,232,356114,359349,153913,513262,133842,647104,3.301880858376812,2.8642612486863923,0.1500360518693924,4,20,14,1.3571428
0,10,1584,00:00:00.1470000,22,369,448,702993,713222,321747,1034969,200865,1235834,3.6905346141426727,4.023703839835562,0.1401423215866089,4,22,16,1.3125
0,11,1627,00:00:00.1730000,26,797,948,1391287,1417576,656138,2073714,301860,2375574,4.1040683913527545,4.644429998830901,0.1381315141916275,5,26,20,1.25
0,12,1668,00:00:00.2240000,30,1543,1832,2725143,2801608,1325727,4127335,456411,4583746,4.490669296987351,4.064114060010203,0.13425196707248688,5,30,23,1.2608696
0,13,1705,00:00:00.3100000,34,3084,3615,5451945,5674588,2563661,8238249,676590,8914839,5.107253466423451,4.548645815435728,0.19457727670669556,5,34,26,1.2692307
0,14,1727,00:00:00.4040000,43,6442,7226,12298708,12881357,4165373,17046730,884011,17930741,6.388236471668407,4.199137705298754,0.14575862884521484,7,43,32,1.3125
0,15,1740,00:00:00.5300000,48,12471,13602,25136561,26596667,6332825,32929492,1081838,34011330,7.264760561319426,2.8673568193315617,0.1035459041595459,7,48,36,1.3055556
0,16,1751,00:00:00.7450000,62,24967,26651,52148974,55396552,10173210,65569762,1343435,66913197,8.08542956185485,3.3592292704543305,0.08833105117082596,8,62,43,1.4186046
0,17,1758,00:00:01.0260000,55,53857,56184,115325986,123944204,15248105,139192309,1604592,140796901,9.524058810128015,5.054576269893931,0.10639501363039017,8,55,35,1.5428572
0,18,1762,00:00:01.3500000,49,113745,116636,249606069,268606048,21674455,290280503,1849100,292129603,10.71424361881201,3.16879167873854,0.11167029291391373,7,49,34,1.4117647
0,19,1765,00:00:01.8440000,43,217253,220978,478394323,518791403,31567254,550358657,2138741,552497398,11.327685347553759,2.3478308932430734,0.08941489458084106,7,43,30,1.4
0,20,1769,00:00:03.2600000,44,506209,512355,1110175632,1220100226,60514879,1280615105,2779821,1283394926,11.85292141505048,2.1761461671298385,0.18265928328037262,5,44,35,1.2285714
9,0,878,00:00:00.0200000,2,2,2,999,999,2,1001,1545,2546,1.018018018018018,1.0366848742439545,0,1,2,1,1
9,1,973,00:00:00.0300000,3,3,3,1929,1929,82,2011,2814,4825,1.1275272161741836,1.2868686477144096,0.011973715387284756,1,3,2,1
9,2,1054,00:00:00.0560000,2,3,3,3709,3710,323,4033,4809,8842,1.2779724993259638,1.6705858953776649,0,1,2,1,1
9,3,1124,00:00:00.0570000,2,6,7,7072,7080,968,8048,7721,15769,1.4796380090497738,1.9966884830935878,0,1,2,1,1
9,4,1193,00:00:00.0590000,4,13,14,13276,13313,2746,16059,12832,28891,1.660590539319072,1.833443038712364,0,2,4,2,1.5
9,5,1261,00:00:00.0600000,8,16,20,25113,25171,6945,32116,21215,53331,1.8081869947835782,1.5779727307369669,0.02287176437675953,2,8,6,1.1666666
9,6,1335,00:00:00.0630000,11,29,37,46845,47049,17521,64570,36671,101241,1.9513715444551178,1.4908660829862646,0.06812411546707153,3,11,8,1.25
9,7,1410,00:00:00.0660000,15,46,65,87189,87535,40752,128287,62573,190860,2.169493858170182,1.8246119767951998,0.16723495721817017,3,15,11,1.2727273
9,8,1478,00:00:00.0710000,21,111,144,171205,171925,86556,258481,99940,358421,2.615840658859262,3.3181572932853514,0.29545891284942627,4,21,14,1.4285715
9,9,1529,00:00:00.0780000,24,202,254,345062,348657,165192,513849,145283,659132,3.2402930487854356,4.94472295715131,0.3137547969818115,4,24,17,1.3529412
9,10,1570,00:00:00.0890000,31,431,515,718849,729271,313217,1042488,204967,1247455,3.8848534254064484,4.920065069458516,0.2632920444011688,6,31,21,1.4285715
